#{"t_start": 1774350573.172204, "env_id": "None"}
r,l,t
-6.0,50,119.415067
-10.0,50,120.051284
-10.0,50,120.685615
-12.0,50,121.31764
-10.0,50,121.947552
-13.0,50,122.579299
-11.0,50,123.21765
-14.0,50,123.881238
-9.0,50,124.507231
-3.0,50,125.145842
-5.0,50,125.783204
-9.0,50,126.416957
-7.0,50,127.041152
-15.0,50,127.671519
-6.0,50,128.309629
-8.0,50,128.943197
-27.0,50,129.569744
-8.0,50,131.011613
-9.0,50,131.657076
-7.0,50,132.296757
-5.0,50,132.933266
-18.0,50,133.563064
-4.0,50,134.1974
-16.0,50,134.837532
-7.0,50,135.46219
-18.0,50,136.098068
-12.0,50,136.737477
-10.0,50,137.378956
-50.0,50,138.015153
-16.0,50,138.653066
-14.0,50,139.313492
-14.0,50,139.943841
-9.0,50,140.574125
-17.0,50,141.204524
-12.0,50,141.84948
-27.0,50,142.485623
-8.0,50,143.118608
-11.0,50,143.752713
-6.0,50,144.399553
-12.0,50,145.039156
-16.0,50,145.678483
-7.0,50,146.341567
-13.0,50,147.010133
-7.0,50,147.658566
-14.0,50,148.342044
-13.0,50,149.063337
-12.0,50,149.735166
-5.0,50,150.37361
-15.0,50,151.011133
-14.0,50,151.67026
-7.0,50,152.35477
-11.0,50,153.009908
-11.0,50,153.669304
-10.0,50,154.32963
-9.0,50,155.016638
-5.0,50,155.68313
-11.0,50,156.327479
-15.0,50,156.991528
-10.0,50,157.671363
-6.0,50,158.316571
-7.0,50,159.015979
-13.0,50,159.680708
-4.0,50,160.329516
-7.0,50,161.034347
-11.0,50,161.683296
-9.0,50,162.345302
-6.0,50,162.994599
-13.0,50,163.635165
-17.0,50,164.27658
-13.0,50,164.915403
-6.0,50,165.613306
-10.0,50,166.256399
-16.0,50,166.902771
-6.0,50,167.544595
-8.0,50,168.206819
-10.0,50,168.845465
-18.0,50,169.480172
-5.0,50,170.120522
-7.0,50,170.768913
-5.0,50,171.414331
-14.0,50,172.049162
-9.0,50,172.706864
-5.0,50,173.356747
-9.0,50,174.000052
-7.0,50,174.638725
-7.0,50,175.274213
-10.0,50,175.9156
-10.0,50,176.558628
-7.0,50,177.197402
-12.0,50,177.8423
-5.0,50,178.483861
-4.0,50,179.130029
-11.0,50,179.764934
-12.0,50,180.400222
-13.0,50,181.043864
-8.0,50,181.683732
-10.0,50,182.317783
-13.0,50,182.972084
-4.0,50,183.615161
-8.0,50,184.25968
-7.0,50,184.894311
-6.0,50,185.532234
-13.0,50,186.173865
-9.0,50,186.815337
-11.0,50,187.456316
-9.0,50,188.102966
-15.0,50,188.74802
-7.0,50,189.40974
-12.0,50,190.045911
-50.0,50,190.686806
-16.0,50,191.329362
-4.0,50,191.978125
-9.0,50,192.661691
-19.0,50,193.335331
-11.0,50,193.981911
-3.0,50,194.625462
-9.0,50,195.260098
-5.0,50,196.709839
-5.0,50,197.369833
-13.0,50,198.026637
-11.0,50,198.665144
-12.0,50,199.313263
-7.0,50,199.968757
-15.0,50,200.604277
-8.0,50,201.236587
-6.0,50,201.876904
-7.0,50,202.528789
-10.0,50,203.178162
-14.0,50,203.815275
-15.0,50,204.461165
-9.0,50,205.113615
-8.0,50,205.758383
-16.0,50,206.397985
-9.0,50,207.036179
-8.0,50,207.703935
-17.0,50,208.348814
-11.0,50,208.987628
-7.0,50,209.640533
-5.0,50,210.281642
-9.0,50,210.92655
-6.0,50,211.56024
-12.0,50,212.2028
-6.0,50,212.851289
-10.0,50,213.493546
-9.0,50,214.128306
-9.0,50,214.824296
-10.0,50,215.476773
-14.0,50,216.119323
-13.0,50,216.757185
-9.0,50,217.398375
-8.0,50,218.045368
-50.0,50,218.693609
-48.0,50,219.332847
-32.0,50,219.975701
-28.0,50,220.620745
-5.0,50,221.263663
-12.0,50,221.897686
-13.0,50,222.543967
-5.0,50,223.196212
-6.0,50,223.837501
-8.0,50,224.472063
-7.0,50,225.109026
-7.0,50,225.758501
-13.0,50,226.400902
-10.0,50,227.028917
-11.0,50,227.677008
-13.0,50,228.331277
-4.0,50,228.97324
-8.0,50,229.611973
-10.0,50,230.277103
-11.0,50,230.933642
-6.0,50,231.579517
-2.0,50,232.23173
-4.0,50,232.882202
-7.0,50,233.591439
-6.0,50,234.23787
-9.0,50,234.876301
-6.0,50,235.518882
-7.0,50,236.167557
-11.0,50,236.81557
-12.0,50,237.452033
-9.0,50,238.099929
-12.0,50,238.756212
-5.0,50,239.397714
-13.0,50,240.079894
-23.0,50,240.724172
-8.0,50,241.371115
-10.0,50,242.015961
-16.0,50,242.654966
-6.0,50,243.311256
-8.0,50,243.961642
-6.0,50,244.605263
-4.0,50,245.242324
-8.0,50,245.88453
-6.0,50,246.535824
-9.0,50,247.183308
-6.0,50,247.827037
-7.0,50,248.513469
-7.0,50,249.168854
-5.0,50,249.816972
-12.0,50,250.449618
-8.0,50,251.092603
-9.0,50,251.744877
-6.0,50,252.391376
-6.0,50,253.032138
-11.0,50,253.684422
-6.0,50,254.329392
-9.0,50,255.029725
-9.0,50,255.667029
-10.0,50,256.306001
-12.0,50,256.953243
-7.0,50,257.602176
-8.0,50,258.246049
-7.0,50,258.885578
-7.0,50,259.542821
-3.0,50,260.189443
-22.0,50,260.829579
-45.0,50,262.293112
-10.0,50,262.946879
-31.0,50,263.5941
-7.0,50,264.241229
-11.0,50,264.88655
-21.0,50,265.534433
-7.0,50,266.187947
-8.0,50,266.882697
-8.0,50,267.524403
-10.0,50,268.183652
-8.0,50,268.826846
-8.0,50,269.46175
-13.0,50,270.101617
-7.0,50,270.757559
-2.0,50,271.402705
-6.0,50,272.040366
-5.0,50,272.680964
-5.0,50,273.331049
-11.0,50,273.979802
-9.0,50,274.626433
-4.0,50,275.280391
-7.0,50,275.928771
-11.0,50,276.578783
-7.0,50,277.212162
-9.0,50,277.860397
-10.0,50,278.506329
-13.0,50,279.154803
-5.0,50,279.849391
-4.0,50,280.496622
-9.0,50,281.144181
-6.0,50,281.812612
-4.0,50,282.59682
-10.0,50,283.246217
-13.0,50,283.906885
-7.0,50,284.546725
-11.0,50,285.186208
-10.0,50,285.830319
-17.0,50,286.477069
-3.0,50,287.116086
-7.0,50,287.872727
-8.0,50,288.604519
-10.0,50,289.347201
-19.0,50,290.05671
-8.0,50,290.776622
-11.0,50,291.524794
-6.0,50,292.177272
-11.0,50,292.822635
-6.0,50,293.464433
-8.0,50,294.128554
-6.0,50,294.777549
-3.0,50,295.43259
-24.0,50,296.174346
-10.0,50,296.85579
-16.0,50,297.638025
-10.0,50,298.354664
-6.0,50,299.068743
-2.0,50,299.853699
-10.0,50,300.571857
-15.0,50,301.338883
-10.0,50,302.055788
-9.0,50,302.771115
-6.0,50,303.550679
-6.0,50,304.265864
-12.0,50,305.028731
-10.0,50,305.70348
-25.0,50,306.378873
-8.0,50,307.025991
-39.0,50,307.669339
-6.0,50,308.325676
-13.0,50,309.04579
-2.0,50,309.696106
-9.0,50,310.342149
-6.0,50,311.004013
-8.0,50,311.68986
-9.0,50,312.467103
-5.0,50,313.202756
-7.0,50,313.854152
-13.0,50,314.502806
-12.0,50,315.149988
-8.0,50,315.791214
-13.0,50,316.442337
-9.0,50,317.089471
-5.0,50,317.740416
-5.0,50,318.384129
-29.0,50,319.030782
-12.0,50,319.685454
-13.0,50,320.330602
-5.0,50,320.980522
-8.0,50,321.624126
-8.0,50,322.271434
-3.0,50,322.924155
-4.0,50,323.564827
-10.0,50,324.206508
-9.0,50,324.854666
-15.0,50,325.50711
-9.0,50,326.143994
-7.0,50,326.795766
-7.0,50,327.450302
-16.0,50,328.098359
-14.0,50,328.738573
-13.0,50,330.211787
-7.0,50,330.853452
-10.0,50,331.509491
-14.0,50,332.150353
-7.0,50,332.795927
-9.0,50,333.449992
-29.0,50,334.097162
-7.0,50,334.738524
-9.0,50,335.379079
-10.0,50,336.030143
-8.0,50,336.679646
-10.0,50,337.321038
-11.0,50,337.977124
-8.0,50,338.625229
-7.0,50,339.276223
-3.0,50,339.926629
-11.0,50,340.572302
-10.0,50,341.221462
-10.0,50,341.870526
-7.0,50,342.520647
-12.0,50,343.168166
-5.0,50,343.81793
-10.0,50,344.464896
-6.0,50,345.103929
-10.0,50,345.748846
-10.0,50,346.394406
-10.0,50,347.042675
-22.0,50,347.686784
-9.0,50,348.352518
-16.0,50,348.999416
-5.0,50,349.64783
-6.0,50,350.285888
-31.0,50,350.932649
-12.0,50,351.583965
-19.0,50,352.230654
-6.0,50,352.881385
-11.0,50,353.527917
-11.0,50,354.176175
-8.0,50,354.827058
-10.0,50,355.465524
-7.0,50,356.105434
-8.0,50,356.764753
-5.0,50,357.407569
-2.0,50,358.052032
-11.0,50,358.705053
-10.0,50,359.351895
-7.0,50,359.999265
-8.0,50,360.6419
-9.0,50,361.284084
-10.0,50,361.936661
-9.0,50,362.584684
-15.0,50,363.237246
-8.0,50,363.885694
-13.0,50,364.537047
-4.0,50,365.182436
-6.0,50,365.826438
-10.0,50,366.465841
-4.0,50,367.117606
-8.0,50,367.769928
-9.0,50,368.410759
-17.0,50,369.061218
-10.0,50,369.715318
-6.0,50,370.36108
-7.0,50,371.001405
-11.0,50,371.646112
-5.0,50,372.294893
-5.0,50,372.946976
-12.0,50,373.657702
-7.0,50,374.450806
-13.0,50,375.108263
-22.0,50,375.758911
-7.0,50,376.408865
-9.0,50,377.048499
-6.0,50,377.699138
-12.0,50,378.351686
-11.0,50,378.98809
-14.0,50,379.627223
-8.0,50,380.282714
-8.0,50,380.930157
-8.0,50,381.568158
-15.0,50,382.220956
-10.0,50,382.877389
-9.0,50,383.52504
-14.0,50,384.163524
-8.0,50,384.90793
-11.0,50,385.555673
-9.0,50,386.199474
-23.0,50,386.842308
-14.0,50,387.484506
-8.0,50,388.135348
-7.0,50,388.785375
-5.0,50,389.423685
-13.0,50,390.070722
-9.0,50,390.722394
-5.0,50,391.362138
-12.0,50,392.002241
-18.0,50,392.646766
-11.0,50,393.303258
-10.0,50,393.948541
-14.0,50,394.58689
-8.0,50,396.040815
-18.0,50,396.693284
-12.0,50,397.33761
-46.0,50,397.979268
-9.0,50,398.634558
-3.0,50,399.289998
-5.0,50,399.932267
-9.0,50,400.569312
-17.0,50,401.211351
-10.0,50,401.871587
-7.0,50,402.518743
-11.0,50,403.159046
-8.0,50,403.806349
-11.0,50,404.454454
-11.0,50,405.099611
-8.0,50,405.744748
-9.0,50,406.395167
-13.0,50,407.039888
-6.0,50,407.685118
-9.0,50,408.328785
-8.0,50,408.97636
-9.0,50,409.626083
-9.0,50,410.274091
-11.0,50,410.919362
-8.0,50,411.561885
-6.0,50,412.219433
-6.0,50,412.864614
-10.0,50,413.508909
-11.0,50,414.153684
-15.0,50,414.804099
-9.0,50,415.44871
-8.0,50,416.088451
-10.0,50,416.744246
-8.0,50,417.390847
-5.0,50,418.039255
-4.0,50,418.682015
-8.0,50,419.323797
-9.0,50,419.975308
-6.0,50,420.623235
-9.0,50,421.259858
-38.0,50,421.903588
-18.0,50,422.561683
-24.0,50,423.211126
-9.0,50,423.851707
-14.0,50,424.495424
-11.0,50,425.145785
-17.0,50,425.796189
-12.0,50,426.43527
-7.0,50,427.088557
-3.0,50,427.736704
-5.0,50,428.382167
-10.0,50,429.024068
-10.0,50,429.664996
-9.0,50,430.312271
-6.0,50,430.957865
-3.0,50,431.602023
-6.0,50,432.258419
-9.0,50,432.915457
-6.0,50,433.565
-7.0,50,434.204697
-9.0,50,434.851196
-7.0,50,435.501924
-6.0,50,436.146723
-6.0,50,436.788123
-11.0,50,437.441198
-6.0,50,438.093566
-10.0,50,438.744034
-13.0,50,439.382218
-6.0,50,440.028131
-7.0,50,440.681221
-13.0,50,441.328815
-14.0,50,441.969098
-9.0,50,442.613946
-9.0,50,443.268817
-6.0,50,443.919713
-2.0,50,444.561067
-12.0,50,445.257357
-12.0,50,445.908416
-9.0,50,446.553752
-9.0,50,447.194304
-10.0,50,447.838133
-7.0,50,448.495614
-12.0,50,449.143006
-7.0,50,449.789889
-9.0,50,450.434655
-14.0,50,451.081827
-9.0,50,451.730161
-8.0,50,452.370618
-5.0,50,453.016693
-10.0,50,453.670286
-6.0,50,454.320548
-7.0,50,454.96037
-16.0,50,455.60455
-8.0,50,456.265099
-12.0,50,456.913918
-14.0,50,457.551428
-14.0,50,458.192143
-3.0,50,458.842098
-11.0,50,459.489887
-9.0,50,460.125861
-8.0,50,461.580563
-6.0,50,462.229959
-6.0,50,462.8827
-10.0,50,463.524871
-10.0,50,464.163631
-9.0,50,464.816511
-12.0,50,465.467722
-11.0,50,466.103874
-2.0,50,466.759877
-7.0,50,467.40875
-6.0,50,468.058903
-17.0,50,468.701508
-10.0,50,469.346352
-10.0,50,469.993138
-5.0,50,470.642575
-14.0,50,471.298672
-6.0,50,471.944084
-9.0,50,472.592509
-4.0,50,473.245682
-9.0,50,473.890022
-9.0,50,474.532505
-4.0,50,475.182869
-13.0,50,475.830009
-4.0,50,476.465521
-10.0,50,477.107816
-18.0,50,477.7714
-12.0,50,478.426649
-11.0,50,479.066829
-20.0,50,479.731767
-7.0,50,480.382052
-14.0,50,481.032456
-11.0,50,481.672824
-13.0,50,482.329434
-12.0,50,482.975453
-11.0,50,483.626736
-11.0,50,484.266139
-8.0,50,484.9103
-6.0,50,485.561985
-8.0,50,486.211096
-16.0,50,486.852241
-11.0,50,487.498874
-9.0,50,488.154608
-13.0,50,488.801691
-10.0,50,489.442394
-6.0,50,490.09303
-5.0,50,490.744999
-25.0,50,491.389509
-8.0,50,492.028065
-10.0,50,492.677161
-19.0,50,493.334414
-7.0,50,493.983393
-10.0,50,494.637297
-10.0,50,495.283508
-2.0,50,495.930524
-10.0,50,496.577967
-9.0,50,497.217143
-11.0,50,497.863043
-5.0,50,498.61938
-4.0,50,499.266435
-10.0,50,499.906255
-7.0,50,500.547187
-6.0,50,501.205894
-19.0,50,501.856931
-11.0,50,502.49658
-8.0,50,503.144335
-7.0,50,503.795333
-5.0,50,504.442408
-14.0,50,505.080355
-10.0,50,505.736131
-7.0,50,506.385832
-11.0,50,507.025646
-12.0,50,507.667724
-5.0,50,508.308827
-14.0,50,508.956362
-8.0,50,509.607569
-9.0,50,510.246912
-9.0,50,510.89265
-14.0,50,511.548391
-10.0,50,512.198305
-9.0,50,512.841456
-8.0,50,513.487283
-4.0,50,514.137961
-4.0,50,514.788286
-13.0,50,515.425463
-28.0,50,516.076791
-6.0,50,516.723825
-7.0,50,517.365556
-8.0,50,518.007866
-10.0,50,518.656413
-10.0,50,519.305764
-10.0,50,519.95457
-6.0,50,520.594476
-10.0,50,521.235429
-9.0,50,521.885924
-11.0,50,522.540471
-13.0,50,523.182011
-8.0,50,523.824453
-14.0,50,524.479484
-8.0,50,525.124652
-8.0,50,525.768023
-11.0,50,527.21567
-10.0,50,527.863213
-7.0,50,528.540002
-9.0,50,529.197007
-6.0,50,529.84268
-14.0,50,530.491813
-5.0,50,531.147444
-7.0,50,531.787888
-9.0,50,532.436962
-9.0,50,533.091179
-10.0,50,533.736088
-10.0,50,534.382624
-10.0,50,535.03058
-7.0,50,535.70286
-7.0,50,536.352156
-6.0,50,536.993598
-37.0,50,537.63928
-11.0,50,538.289327
-14.0,50,538.941944
-14.0,50,539.583383
-9.0,50,540.236185
-9.0,50,540.884582
-10.0,50,541.53423
-7.0,50,542.170819
-12.0,50,542.807734
-8.0,50,543.460464
-9.0,50,544.110344
-5.0,50,544.75038
-7.0,50,545.396135
-14.0,50,546.057512
-21.0,50,546.703102
-9.0,50,547.342435
-4.0,50,547.985513
-27.0,50,548.640959
-6.0,50,549.291176
-11.0,50,549.934557
-14.0,50,550.58604
-10.0,50,551.229843
-11.0,50,551.877794
-19.0,50,552.520302
-8.0,50,553.171458
-6.0,50,553.840217
-10.0,50,554.484379
-10.0,50,555.123108
-9.0,50,555.769154
-15.0,50,556.416431
-12.0,50,557.063105
-7.0,50,557.705644
-9.0,50,558.368717
-8.0,50,559.018637
-9.0,50,559.71529
-13.0,50,560.360852
-9.0,50,561.002749
-9.0,50,561.653565
-10.0,50,562.302932
-8.0,50,562.954507
-19.0,50,563.604856
-19.0,50,564.254961
-9.0,50,564.909578
-11.0,50,565.551163
-7.0,50,566.197391
-5.0,50,566.852134
-12.0,50,567.503036
-7.0,50,568.146681
-10.0,50,568.809525
-13.0,50,569.471133
-6.0,50,570.116866
-3.0,50,570.761031
-7.0,50,571.406525
-11.0,50,572.054998
-4.0,50,572.70719
-8.0,50,573.353829
-10.0,50,574.007583
-8.0,50,574.658899
-8.0,50,575.311662
-29.0,50,575.954604
-9.0,50,576.596423
-9.0,50,577.246649
-12.0,50,577.899761
-8.0,50,578.543109
-12.0,50,579.184859
-8.0,50,579.840264
-6.0,50,580.486255
-16.0,50,581.12593
-8.0,50,581.784376
-7.0,50,582.435357
-6.0,50,583.087243
-6.0,50,583.7301
-22.0,50,584.377892
-14.0,50,585.027984
-10.0,50,585.677872
-7.0,50,586.331466
-8.0,50,586.978277
-7.0,50,587.62902
-12.0,50,588.297298
-13.0,50,588.938196
-13.0,50,589.584639
-5.0,50,590.236801
-10.0,50,590.887968
-10.0,50,591.529886
-10.0,50,592.980994
-6.0,50,593.632723
-10.0,50,594.277378
-6.0,50,594.921233
-11.0,50,595.568668
-4.0,50,596.2152
-9.0,50,596.871624
-22.0,50,597.511615
-7.0,50,598.166329
-5.0,50,598.820663
-8.0,50,599.46904
-11.0,50,600.107584
-9.0,50,600.755688
-8.0,50,601.469303
-8.0,50,602.126998
-8.0,50,602.769019
-11.0,50,603.426283
-7.0,50,604.083774
-7.0,50,604.728466
-10.0,50,605.372158
-6.0,50,606.015511
-11.0,50,606.668746
-13.0,50,607.320587
-2.0,50,607.96312
-4.0,50,608.624073
-6.0,50,609.273721
-15.0,50,609.923669
-26.0,50,610.562313
-7.0,50,611.202475
-7.0,50,611.852959
-6.0,50,612.498511
-7.0,50,613.21808
-11.0,50,613.873344
-4.0,50,614.526036
-11.0,50,615.170833
-9.0,50,615.817081
-8.0,50,616.457574
-12.0,50,617.104625
-10.0,50,617.754791
-9.0,50,618.410271
-8.0,50,619.05919
-11.0,50,619.709284
-6.0,50,620.362278
-9.0,50,621.004504
-8.0,50,621.650093
-9.0,50,622.30239
-8.0,50,622.950796
-9.0,50,623.591316
-5.0,50,624.236931
-8.0,50,624.894541
-9.0,50,625.546577
-25.0,50,626.184968
-5.0,50,626.834164
-25.0,50,627.482588
-10.0,50,628.129378
-8.0,50,628.782924
-14.0,50,629.432079
-12.0,50,630.084574
-11.0,50,630.739727
-5.0,50,631.375857
-8.0,50,632.020007
-7.0,50,632.672648
-15.0,50,633.32762
-11.0,50,633.970633
-10.0,50,634.612782
-10.0,50,635.265306
-9.0,50,635.916392
-10.0,50,636.55701
-10.0,50,637.219675
-10.0,50,637.873418
-10.0,50,638.521393
-18.0,50,639.166373
-8.0,50,639.810807
-11.0,50,640.458309
-3.0,50,641.109092
-10.0,50,641.755932
-6.0,50,642.400657
-8.0,50,643.053857
-13.0,50,643.709186
-9.0,50,644.349906
-5.0,50,644.995773
-5.0,50,645.650895
-10.0,50,646.296354
-9.0,50,646.938971
-8.0,50,647.596783
-5.0,50,648.262075
-11.0,50,648.914147
-12.0,50,649.557241
-7.0,50,650.204123
-8.0,50,650.854979
-9.0,50,651.504098
-10.0,50,652.151169
-4.0,50,652.798664
-6.0,50,653.454867
-7.0,50,654.109359
-7.0,50,654.750927
-9.0,50,655.394187
-5.0,50,656.042011
-21.0,50,656.694007
-7.0,50,657.337112
-9.0,50,658.818662
-11.0,50,659.47392
-10.0,50,660.12152
-9.0,50,660.76893
-7.0,50,661.409466
-11.0,50,662.061684
-7.0,50,662.722299
-6.0,50,663.372492
-10.0,50,664.016023
-10.0,50,664.671268
-14.0,50,665.320332
-8.0,50,665.962015
-8.0,50,666.606579
-7.0,50,667.254168
-7.0,50,667.904465
-8.0,50,668.550622
-10.0,50,669.205864
-10.0,50,669.861821
-7.0,50,670.509508
-7.0,50,671.155278
-9.0,50,671.797653
-9.0,50,672.449601
-10.0,50,673.101407
-13.0,50,673.755437
-17.0,50,674.402134
-10.0,50,675.059584
-10.0,50,675.706368
-6.0,50,676.346364
-7.0,50,676.991356
-12.0,50,677.646324
-6.0,50,678.300524
-12.0,50,678.942934
-8.0,50,679.601982
-20.0,50,680.248204
-13.0,50,680.902286
-12.0,50,681.542271
-9.0,50,682.187938
-6.0,50,682.837992
-29.0,50,683.48809
-14.0,50,684.128104
-15.0,50,684.778082
-10.0,50,685.426995
-7.0,50,686.078972
-12.0,50,686.72416
-12.0,50,687.367458
-7.0,50,688.025975
-17.0,50,688.678493
-7.0,50,689.315263
-13.0,50,690.007446
-8.0,50,690.669931
-9.0,50,691.316923
-15.0,50,691.960952
-8.0,50,692.616851
-10.0,50,693.276813
-10.0,50,693.929004
-4.0,50,694.573424
-4.0,50,695.226492
-27.0,50,695.882724
-10.0,50,696.531275
-6.0,50,697.172296
-10.0,50,697.818816
-10.0,50,698.471022
-50.0,50,699.122355
-14.0,50,699.769676
-14.0,50,700.425766
-10.0,50,701.078838
-6.0,50,701.725402
-6.0,50,702.368287
-16.0,50,703.010946
-5.0,50,703.669623
-3.0,50,704.322029
-8.0,50,704.968937
-10.0,50,705.628982
-5.0,50,706.289397
-6.0,50,706.945239
-10.0,50,707.591931
-6.0,50,708.242709
-5.0,50,708.911125
-48.0,50,709.56479
-34.0,50,710.206706
-6.0,50,710.860595
-8.0,50,711.518276
-6.0,50,712.168743
-21.0,50,712.825225
-5.0,50,713.47784
-14.0,50,714.12658
-9.0,50,714.778793
-9.0,50,715.421373
-9.0,50,716.076833
-9.0,50,716.732676
-10.0,50,717.387072
-7.0,50,718.033216
-9.0,50,718.687855
-16.0,50,719.342781
-11.0,50,719.997409
-6.0,50,720.641512
-9.0,50,721.296846
-12.0,50,721.956263
-16.0,50,722.596688
-6.0,50,723.238437
-4.0,50,724.693102
-12.0,50,725.348287
-7.0,50,726.002181
-5.0,50,726.647548
-10.0,50,727.29197
-4.0,50,727.951088
-11.0,50,728.598159
-11.0,50,729.239448
-9.0,50,729.885447
-43.0,50,730.539562
-9.0,50,731.191431
-8.0,50,731.835178
-14.0,50,732.489002
-7.0,50,733.14345
-10.0,50,733.804476
-9.0,50,734.445999
-10.0,50,735.092013
-6.0,50,735.749865
-16.0,50,736.396726
-2.0,50,737.04677
-8.0,50,737.701278
-10.0,50,738.355752
-6.0,50,739.009159
-9.0,50,739.654097
-9.0,50,740.29874
-9.0,50,740.958732
-10.0,50,741.609417
-4.0,50,742.250825
-7.0,50,742.898495
-9.0,50,743.567468
-12.0,50,744.218599
-9.0,50,744.865321
-6.0,50,745.51806
-9.0,50,746.170592
-10.0,50,746.823048
-8.0,50,747.46893
-13.0,50,748.120826
-8.0,50,748.780919
-9.0,50,749.433679
-9.0,50,750.075113
-11.0,50,750.717743
-21.0,50,751.416232
-16.0,50,752.067585
-19.0,50,752.71098
-16.0,50,753.369233
-9.0,50,754.020093
-9.0,50,754.669733
-10.0,50,755.311159
-17.0,50,755.962051
-12.0,50,756.615094
-9.0,50,757.263724
-25.0,50,757.914771
-5.0,50,758.568785
-14.0,50,759.219866
-11.0,50,759.873947
-14.0,50,760.517313
-8.0,50,761.158641
-8.0,50,761.812645
-10.0,50,762.465989
-16.0,50,763.107694
-16.0,50,763.766129
