#{"t_start": 1774345005.0636501, "env_id": "None"}
r,l,t
-17.0,50,1070.408933
-20.0,50,1071.321382
-15.0,50,1072.286348
-17.0,50,1073.220199
-10.0,50,1074.138508
-9.0,50,1075.055215
-13.0,50,1075.973029
-17.0,50,1076.900718
-17.0,50,1077.826567
-17.0,50,1078.744781
-10.0,50,1079.678447
-13.0,50,1080.605174
-11.0,50,1081.535832
-14.0,50,1082.502362
-17.0,50,1083.445878
-12.0,50,1084.375031
-9.0,50,1085.289453
-12.0,50,1086.198874
-20.0,50,1087.151297
-15.0,50,1088.082978
-17.0,50,1089.00542
-13.0,50,1089.920276
-8.0,50,1090.848015
-21.0,50,1091.783851
-12.0,50,1092.700583
-6.0,50,1093.617371
-17.0,50,1094.556303
-13.0,50,1095.477719
-9.0,50,1096.393015
-12.0,50,1097.320879
-13.0,50,1098.253564
-13.0,50,1099.190435
-17.0,50,1100.181699
-7.0,50,1101.115154
-13.0,50,1102.041228
-10.0,50,1103.013452
-7.0,50,1103.925931
-16.0,50,1104.83738
-7.0,50,1105.776003
-14.0,50,1106.709289
-8.0,50,1107.625935
-9.0,50,1108.545539
-17.0,50,1109.481923
-6.0,50,1110.423756
-9.0,50,1111.364683
-17.0,50,1112.284547
-15.0,50,1113.214378
-10.0,50,1114.180609
-9.0,50,1115.112332
-5.0,50,1116.021769
-12.0,50,1116.976108
-5.0,50,1117.940725
-14.0,50,1118.874357
-9.0,50,1119.838968
-11.0,50,1121.440007
-13.0,50,1122.371985
-12.0,50,1123.285224
-15.0,50,1124.200581
-6.0,50,1125.12422
-6.0,50,1126.064568
-25.0,50,1126.985114
-15.0,50,1127.931218
-13.0,50,1128.867109
-12.0,50,1129.799074
-10.0,50,1130.71652
-12.0,50,1131.632856
-10.0,50,1132.568729
-4.0,50,1133.510802
-5.0,50,1134.434589
-14.0,50,1135.382857
-15.0,50,1136.320538
-8.0,50,1137.254985
-27.0,50,1138.167931
-13.0,50,1139.077758
-9.0,50,1139.998797
-10.0,50,1140.940289
-17.0,50,1141.851347
-10.0,50,1142.799693
-13.0,50,1143.727826
-12.0,50,1144.666812
-15.0,50,1145.593708
-13.0,50,1146.507749
-13.0,50,1147.436411
-9.0,50,1148.362526
-7.0,50,1149.276584
-8.0,50,1150.313026
-9.0,50,1151.270404
-12.0,50,1152.210529
-9.0,50,1153.133591
-13.0,50,1154.068652
-13.0,50,1154.993756
-15.0,50,1155.95472
-15.0,50,1156.914082
-10.0,50,1157.824398
-9.0,50,1158.751315
-13.0,50,1159.682563
-10.0,50,1160.601203
-12.0,50,1161.517824
-9.0,50,1162.449435
-16.0,50,1163.376568
-9.0,50,1164.29381
-15.0,50,1165.211482
-8.0,50,1166.129049
-10.0,50,1167.060859
-14.0,50,1167.980344
-12.0,50,1168.917856
-14.0,50,1169.839407
-3.0,50,1170.823234
-11.0,50,1171.740085
-8.0,50,1172.655827
-11.0,50,1173.587281
-15.0,50,1174.507954
-20.0,50,1175.42232
-13.0,50,1176.339157
-14.0,50,1177.264215
-10.0,50,1178.188761
-13.0,50,1179.106995
-18.0,50,1180.0172
-8.0,50,1180.953088
-3.0,50,1181.879284
-13.0,50,1182.796216
-5.0,50,1183.710008
-11.0,50,1184.68594
-8.0,50,1185.61642
-20.0,50,1186.55454
-12.0,50,1187.500108
-15.0,50,1188.433804
-12.0,50,1189.376575
-7.0,50,1190.293904
-8.0,50,1191.203453
-15.0,50,1192.128764
-13.0,50,1193.05181
-19.0,50,1194.014569
-11.0,50,1194.932226
-13.0,50,1195.875638
-9.0,50,1196.809961
-14.0,50,1197.75566
-11.0,50,1198.670746
-11.0,50,1199.592586
-8.0,50,1200.538488
-14.0,50,1201.4624
-12.0,50,1202.373427
-19.0,50,1203.294272
-8.0,50,1204.232193
-16.0,50,1205.170394
-20.0,50,1206.095154
-11.0,50,1207.034772
-12.0,50,1207.958802
-10.0,50,1208.875352
-15.0,50,1209.788451
-12.0,50,1210.749371
-15.0,50,1211.669367
-3.0,50,1212.59325
-12.0,50,1213.507195
-12.0,50,1215.112187
-15.0,50,1216.039657
-13.0,50,1216.960826
-5.0,50,1217.875321
-10.0,50,1218.809156
-7.0,50,1219.732456
-9.0,50,1220.658852
-11.0,50,1221.574173
-14.0,50,1222.520131
-9.0,50,1223.471778
-15.0,50,1224.414849
-9.0,50,1225.383685
-9.0,50,1226.316892
-10.0,50,1227.238046
-26.0,50,1228.152295
-7.0,50,1229.066679
-11.0,50,1230.000141
-18.0,50,1230.980549
-15.0,50,1231.909144
-8.0,50,1232.827231
-15.0,50,1233.760004
-14.0,50,1234.701815
-10.0,50,1235.625455
-14.0,50,1236.548232
-18.0,50,1237.481546
-9.0,50,1238.403524
-13.0,50,1239.314734
-7.0,50,1240.270999
-12.0,50,1241.217683
-9.0,50,1242.163142
-10.0,50,1243.101427
-23.0,50,1244.026996
-9.0,50,1244.977046
-14.0,50,1245.92678
-16.0,50,1246.840394
-11.0,50,1247.751974
-8.0,50,1248.674885
-11.0,50,1249.604592
-13.0,50,1250.525612
-13.0,50,1251.443206
-10.0,50,1252.380569
-20.0,50,1253.307243
-10.0,50,1254.262534
-10.0,50,1255.189074
-7.0,50,1256.114399
-37.0,50,1257.049775
-3.0,50,1257.981062
-11.0,50,1258.908794
-8.0,50,1259.84167
-5.0,50,1260.788114
-6.0,50,1261.735406
-9.0,50,1262.675991
-13.0,50,1263.621189
-10.0,50,1264.549308
-10.0,50,1265.46949
-18.0,50,1266.385002
-18.0,50,1267.302005
-11.0,50,1268.281621
-6.0,50,1269.233807
-12.0,50,1270.153758
-17.0,50,1271.089498
-16.0,50,1272.024682
-14.0,50,1272.947585
-13.0,50,1273.864315
-12.0,50,1274.797781
-10.0,50,1275.738485
-9.0,50,1276.667231
-14.0,50,1277.579169
-8.0,50,1278.507798
-8.0,50,1279.454381
-7.0,50,1280.394674
-14.0,50,1281.32523
-15.0,50,1282.24819
-14.0,50,1283.217731
-10.0,50,1284.138696
-16.0,50,1285.05513
-13.0,50,1285.989999
-12.0,50,1286.916175
-12.0,50,1287.833349
-17.0,50,1288.74911
-12.0,50,1289.680689
-16.0,50,1290.626018
-5.0,50,1291.542864
-17.0,50,1292.453957
-8.0,50,1293.379215
-8.0,50,1294.311721
-10.0,50,1295.242056
-16.0,50,1296.17649
-3.0,50,1297.149648
-13.0,50,1298.074253
-16.0,50,1298.986267
-15.0,50,1299.897453
-13.0,50,1300.819061
-5.0,50,1301.755837
-8.0,50,1302.67195
-12.0,50,1303.582619
-11.0,50,1304.502084
-14.0,50,1305.475865
-12.0,50,1306.392929
-12.0,50,1307.305839
-17.0,50,1308.905901
-12.0,50,1309.822991
-14.0,50,1310.754292
-12.0,50,1311.695748
-10.0,50,1312.628766
-4.0,50,1313.564377
-14.0,50,1314.504363
-8.0,50,1315.43827
-11.0,50,1316.363166
-11.0,50,1317.30659
-19.0,50,1318.222756
-17.0,50,1319.139183
-16.0,50,1320.064556
-13.0,50,1320.996984
-11.0,50,1321.910394
-9.0,50,1322.822021
-9.0,50,1323.751463
-11.0,50,1324.676534
-16.0,50,1325.601201
-19.0,50,1326.540881
-7.0,50,1327.468457
-11.0,50,1328.385806
-10.0,50,1329.299025
-14.0,50,1330.217549
-11.0,50,1331.154406
-19.0,50,1332.10237
-11.0,50,1333.02753
-8.0,50,1333.940744
-7.0,50,1334.86473
-11.0,50,1335.80918
-10.0,50,1336.725341
-6.0,50,1337.639775
-10.0,50,1338.573266
-15.0,50,1339.507169
-9.0,50,1340.470493
-14.0,50,1341.392188
-9.0,50,1342.37069
-11.0,50,1343.288828
-9.0,50,1344.203274
-12.0,50,1345.126006
-13.0,50,1346.044815
-9.0,50,1346.978773
-19.0,50,1347.899021
-15.0,50,1348.808282
-15.0,50,1349.736375
-10.0,50,1350.665743
-10.0,50,1351.578484
-8.0,50,1352.485579
-14.0,50,1353.419185
-9.0,50,1354.335543
-13.0,50,1355.280384
-16.0,50,1356.191586
-12.0,50,1357.115228
-13.0,50,1358.056483
-18.0,50,1358.980453
-10.0,50,1359.89457
-7.0,50,1360.829376
-9.0,50,1361.756932
-10.0,50,1362.684176
-23.0,50,1363.599317
-13.0,50,1364.548834
-9.0,50,1365.48905
-11.0,50,1366.418451
-7.0,50,1367.334644
-10.0,50,1368.299432
-27.0,50,1369.235018
-15.0,50,1370.158236
-5.0,50,1371.069391
-20.0,50,1371.983925
-13.0,50,1372.914105
-13.0,50,1373.825704
-14.0,50,1374.740641
-15.0,50,1375.673887
-9.0,50,1376.610661
-15.0,50,1377.525389
-11.0,50,1378.440639
-14.0,50,1379.404951
-7.0,50,1380.338344
-13.0,50,1381.287188
-14.0,50,1382.224194
-11.0,50,1383.164033
-11.0,50,1384.081765
-8.0,50,1384.994498
-14.0,50,1385.910995
-6.0,50,1386.843736
-8.0,50,1387.775881
-11.0,50,1388.692644
-8.0,50,1389.616585
-15.0,50,1390.563685
-8.0,50,1391.505053
-5.0,50,1392.425336
-10.0,50,1393.342845
-16.0,50,1394.262295
-10.0,50,1395.188026
-23.0,50,1396.114302
-11.0,50,1397.072009
-12.0,50,1398.015508
-7.0,50,1398.950309
-11.0,50,1399.881206
-14.0,50,1400.808841
-15.0,50,1402.402084
-12.0,50,1403.338967
-17.0,50,1404.2663
-13.0,50,1405.181455
-6.0,50,1406.108482
-6.0,50,1407.041061
-7.0,50,1407.959777
-20.0,50,1408.87648
-7.0,50,1409.813608
-13.0,50,1410.770576
-9.0,50,1411.686203
-8.0,50,1412.607255
-19.0,50,1413.536078
-13.0,50,1414.477527
-13.0,50,1415.418433
-7.0,50,1416.387535
-10.0,50,1417.321733
-10.0,50,1418.250427
-14.0,50,1419.163293
-4.0,50,1420.076893
-9.0,50,1421.015419
-16.0,50,1421.958842
-9.0,50,1422.877117
-14.0,50,1423.852924
-18.0,50,1424.776178
-17.0,50,1425.724608
-7.0,50,1426.688516
-15.0,50,1427.61634
-10.0,50,1428.544712
-14.0,50,1429.479112
-14.0,50,1430.401859
-6.0,50,1431.32655
-11.0,50,1432.251934
-12.0,50,1433.197696
-17.0,50,1434.137706
-8.0,50,1435.065074
-8.0,50,1436.004685
-13.0,50,1436.931941
-15.0,50,1437.851737
-17.0,50,1438.764472
-14.0,50,1439.715995
-14.0,50,1440.649667
-10.0,50,1441.569263
-14.0,50,1442.492949
-13.0,50,1443.429356
-4.0,50,1444.350359
-13.0,50,1445.263221
-13.0,50,1446.184306
-7.0,50,1447.118721
-10.0,50,1448.064687
-12.0,50,1448.986761
-18.0,50,1449.916499
-12.0,50,1450.962785
-8.0,50,1451.914299
-16.0,50,1452.910179
-15.0,50,1453.820377
-15.0,50,1454.754073
-7.0,50,1455.686084
-8.0,50,1456.60114
-16.0,50,1457.517909
-16.0,50,1458.443303
-12.0,50,1459.37575
-9.0,50,1460.296538
-13.0,50,1461.222254
-13.0,50,1462.206414
-5.0,50,1463.175751
-11.0,50,1464.097377
-15.0,50,1465.014373
-11.0,50,1465.95964
-13.0,50,1466.922828
-13.0,50,1467.904787
-7.0,50,1468.821083
-21.0,50,1469.76031
-8.0,50,1470.699122
-8.0,50,1471.635333
-11.0,50,1472.5691
-13.0,50,1473.497311
-10.0,50,1474.438817
-6.0,50,1475.357738
-11.0,50,1476.320271
-6.0,50,1477.264831
-13.0,50,1478.190615
-11.0,50,1479.108899
-11.0,50,1480.021289
-12.0,50,1480.994351
-5.0,50,1481.920909
-14.0,50,1482.87589
-11.0,50,1483.813285
-6.0,50,1484.763873
-13.0,50,1485.709106
-17.0,50,1486.633652
-6.0,50,1487.549882
-13.0,50,1488.4743
-4.0,50,1489.463295
-14.0,50,1490.388972
-13.0,50,1491.317573
-10.0,50,1492.249765
-13.0,50,1493.202385
-12.0,50,1494.132906
-11.0,50,1495.057161
-9.0,50,1496.688616
-12.0,50,1497.624267
-12.0,50,1498.559869
-7.0,50,1499.482891
-9.0,50,1500.43486
-13.0,50,1501.3945
-8.0,50,1502.338031
-17.0,50,1503.263236
-21.0,50,1504.195979
-8.0,50,1505.144204
-11.0,50,1506.086059
-12.0,50,1507.007153
-17.0,50,1507.937492
-6.0,50,1508.880788
-19.0,50,1509.801097
-19.0,50,1510.74176
-16.0,50,1511.714772
-17.0,50,1512.645843
-14.0,50,1513.562206
-8.0,50,1514.486813
-13.0,50,1515.427636
-15.0,50,1516.389267
-13.0,50,1517.336293
-14.0,50,1518.276515
-12.0,50,1519.21698
-16.0,50,1520.157605
-11.0,50,1521.078434
-11.0,50,1521.986958
-13.0,50,1522.918141
-11.0,50,1523.847772
-11.0,50,1524.760526
-12.0,50,1525.710138
-16.0,50,1526.64429
-21.0,50,1527.669794
-16.0,50,1528.595956
-13.0,50,1529.516221
-15.0,50,1530.448909
-10.0,50,1531.378551
-12.0,50,1532.288065
-7.0,50,1533.201282
-15.0,50,1534.133119
-9.0,50,1535.067113
-5.0,50,1536.021134
-3.0,50,1536.958702
-17.0,50,1537.895926
-11.0,50,1538.818979
-18.0,50,1539.771485
-16.0,50,1540.688566
-13.0,50,1541.611849
-12.0,50,1542.547068
-22.0,50,1543.463629
-16.0,50,1544.382825
-8.0,50,1545.308574
-10.0,50,1546.250373
-10.0,50,1547.172219
-16.0,50,1548.086286
-9.0,50,1549.025962
-9.0,50,1549.99477
-13.0,50,1550.922333
-8.0,50,1551.8539
-16.0,50,1552.808987
-13.0,50,1553.740129
-13.0,50,1554.705499
-16.0,50,1555.621335
-21.0,50,1556.554032
-11.0,50,1557.488943
-5.0,50,1558.414288
-9.0,50,1559.332161
-9.0,50,1560.260285
-8.0,50,1561.203945
-8.0,50,1562.143873
-14.0,50,1563.062514
-12.0,50,1564.034139
-15.0,50,1564.980815
-10.0,50,1565.911682
-10.0,50,1566.831308
-15.0,50,1567.760245
-25.0,50,1568.722601
-13.0,50,1569.653676
-12.0,50,1570.585648
-4.0,50,1571.516955
-10.0,50,1572.449332
-15.0,50,1573.365444
-4.0,50,1574.283467
-13.0,50,1575.208746
-10.0,50,1576.134421
-12.0,50,1577.050693
-13.0,50,1577.965816
-12.0,50,1578.901473
-12.0,50,1579.826413
-18.0,50,1580.74845
-15.0,50,1581.664258
-12.0,50,1582.6202
-6.0,50,1583.554214
-13.0,50,1584.473041
-11.0,50,1585.390672
-9.0,50,1586.327556
-11.0,50,1587.268766
-7.0,50,1588.224787
-13.0,50,1589.155724
-10.0,50,1590.773758
-10.0,50,1591.712661
-13.0,50,1592.655158
-20.0,50,1593.572905
-8.0,50,1594.499323
-15.0,50,1595.435078
-32.0,50,1596.366534
-25.0,50,1597.293865
-10.0,50,1598.249681
-16.0,50,1599.19234
-12.0,50,1600.11257
-9.0,50,1601.087434
-8.0,50,1602.026162
-13.0,50,1602.962702
-10.0,50,1603.896394
-24.0,50,1604.830995
-8.0,50,1605.775532
-12.0,50,1606.712344
-18.0,50,1607.635044
-13.0,50,1608.545635
-8.0,50,1609.473691
-11.0,50,1610.404464
-5.0,50,1611.365954
-14.0,50,1612.286116
-21.0,50,1613.219862
-6.0,50,1614.173314
-9.0,50,1615.095284
-12.0,50,1616.0193
-15.0,50,1616.948749
-9.0,50,1617.882279
-15.0,50,1618.821917
-8.0,50,1619.73909
-20.0,50,1620.70158
-18.0,50,1621.649854
-13.0,50,1622.589768
-11.0,50,1623.514852
-13.0,50,1624.453264
-8.0,50,1625.385689
-5.0,50,1626.344242
-11.0,50,1627.262139
-13.0,50,1628.189817
-16.0,50,1629.119919
-14.0,50,1630.053123
-14.0,50,1630.98058
-11.0,50,1631.925574
-10.0,50,1632.858535
-16.0,50,1633.779767
-10.0,50,1634.700769
-9.0,50,1635.654104
-8.0,50,1636.585114
-22.0,50,1637.536979
-8.0,50,1638.530131
-14.0,50,1639.482216
-14.0,50,1640.423533
-8.0,50,1641.390293
-20.0,50,1642.304803
-10.0,50,1643.233992
-13.0,50,1644.173287
-8.0,50,1645.096322
-8.0,50,1646.028277
-17.0,50,1646.970305
-10.0,50,1647.898745
-17.0,50,1648.833534
-9.0,50,1649.755467
-14.0,50,1650.698615
-9.0,50,1651.638774
-8.0,50,1652.581087
-11.0,50,1653.522589
-6.0,50,1654.473938
-16.0,50,1655.452977
-11.0,50,1656.393162
-7.0,50,1657.331304
-9.0,50,1658.266519
-10.0,50,1659.193916
-10.0,50,1660.110429
-13.0,50,1661.027486
-16.0,50,1661.960641
-12.0,50,1662.896948
-4.0,50,1663.830233
-15.0,50,1664.756888
-10.0,50,1665.689232
-11.0,50,1666.633878
-19.0,50,1667.572183
-19.0,50,1668.494381
-7.0,50,1669.465167
-9.0,50,1670.391528
-13.0,50,1671.328113
-7.0,50,1672.260095
-10.0,50,1673.211637
-9.0,50,1674.164488
-16.0,50,1675.145579
-10.0,50,1676.080857
-13.0,50,1677.015009
-12.0,50,1677.944451
-14.0,50,1678.865809
-14.0,50,1679.790307
-11.0,50,1680.736525
-14.0,50,1681.685004
-6.0,50,1682.626832
-12.0,50,1683.588287
-15.0,50,1685.18827
-11.0,50,1686.138341
-11.0,50,1687.064402
-15.0,50,1687.97663
-15.0,50,1688.923456
-9.0,50,1689.867113
-21.0,50,1690.799612
-11.0,50,1691.734146
-9.0,50,1692.660061
-15.0,50,1693.61293
-12.0,50,1694.533038
-10.0,50,1695.450273
-9.0,50,1696.382011
-11.0,50,1697.355782
-20.0,50,1698.277904
-11.0,50,1699.204072
-10.0,50,1700.13836
-12.0,50,1701.081519
-20.0,50,1702.014363
-15.0,50,1702.937707
-18.0,50,1703.879232
-15.0,50,1704.81529
-7.0,50,1705.746427
-6.0,50,1706.66919
-6.0,50,1707.591855
-15.0,50,1708.541696
-14.0,50,1709.469406
-15.0,50,1710.403133
-13.0,50,1711.340014
-12.0,50,1712.340876
-7.0,50,1713.257492
-12.0,50,1714.169893
-13.0,50,1715.095277
-13.0,50,1716.047759
-11.0,50,1716.964188
-10.0,50,1717.88011
-9.0,50,1718.813968
-15.0,50,1719.762923
-16.0,50,1720.702001
-4.0,50,1721.635859
-19.0,50,1722.566921
-14.0,50,1723.489388
-9.0,50,1724.402369
-10.0,50,1725.332313
-10.0,50,1726.309533
-14.0,50,1727.258839
-8.0,50,1728.196265
-9.0,50,1729.126905
-18.0,50,1730.057106
-12.0,50,1731.007064
-11.0,50,1731.926072
-12.0,50,1732.839183
-9.0,50,1733.769581
-21.0,50,1734.700915
-13.0,50,1735.621788
-13.0,50,1736.552001
-14.0,50,1737.493416
-15.0,50,1738.416446
-14.0,50,1739.330317
-8.0,50,1740.259999
-9.0,50,1741.214594
-11.0,50,1742.166499
-14.0,50,1743.093899
-7.0,50,1744.034484
-11.0,50,1744.97745
-16.0,50,1745.922957
-8.0,50,1746.848052
-15.0,50,1747.774298
-15.0,50,1748.712709
-14.0,50,1749.680071
-12.0,50,1750.597225
-10.0,50,1751.518757
-20.0,50,1752.448847
-11.0,50,1753.399229
-24.0,50,1754.325923
-7.0,50,1755.285301
-10.0,50,1756.227289
-16.0,50,1757.162139
-8.0,50,1758.080427
-9.0,50,1759.005768
-15.0,50,1759.950586
-8.0,50,1760.891064
-14.0,50,1761.81268
-13.0,50,1762.728457
-17.0,50,1763.67346
-12.0,50,1764.607268
-10.0,50,1765.533885
-15.0,50,1766.453639
-21.0,50,1767.377011
-15.0,50,1768.310875
-15.0,50,1769.226955
-3.0,50,1770.169402
-4.0,50,1771.110615
-8.0,50,1772.036894
-12.0,50,1772.955878
-13.0,50,1773.871938
-16.0,50,1774.803049
-7.0,50,1775.745388
-9.0,50,1776.668424
-11.0,50,1777.586688
-13.0,50,1779.188601
-17.0,50,1780.125
-10.0,50,1781.069051
-14.0,50,1782.004444
-11.0,50,1782.951248
-19.0,50,1783.911896
-13.0,50,1784.830226
-16.0,50,1785.788384
-14.0,50,1786.722792
-6.0,50,1787.653877
-11.0,50,1788.584827
-14.0,50,1789.504756
-11.0,50,1790.437273
-16.0,50,1791.382681
-9.0,50,1792.298479
-13.0,50,1793.22342
-50.0,50,1794.160276
-12.0,50,1795.084661
-9.0,50,1796.00385
-9.0,50,1796.921594
-13.0,50,1797.884048
-4.0,50,1798.814107
-9.0,50,1799.747858
-16.0,50,1800.666557
-17.0,50,1801.603333
-10.0,50,1802.528688
-3.0,50,1803.447313
-5.0,50,1804.365721
-15.0,50,1805.308252
-16.0,50,1806.245648
-6.0,50,1807.166709
-8.0,50,1808.085034
-12.0,50,1809.012007
-17.0,50,1809.952141
-12.0,50,1810.889993
-15.0,50,1811.852888
-9.0,50,1812.783068
-13.0,50,1813.717977
-11.0,50,1814.636998
-14.0,50,1815.557083
-29.0,50,1816.503384
-12.0,50,1817.438693
-10.0,50,1818.365964
-13.0,50,1819.287808
-14.0,50,1820.211815
-12.0,50,1821.159439
-13.0,50,1822.077522
-12.0,50,1823.030864
-9.0,50,1823.978149
-5.0,50,1824.912948
-8.0,50,1825.852029
-8.0,50,1826.798169
-18.0,50,1827.74128
-12.0,50,1828.674656
-12.0,50,1829.593005
-15.0,50,1830.510003
-10.0,50,1831.449183
-12.0,50,1832.37307
-10.0,50,1833.306248
-14.0,50,1834.22344
-9.0,50,1835.149212
-6.0,50,1836.09288
-30.0,50,1837.021409
-17.0,50,1837.945707
-4.0,50,1838.886456
-15.0,50,1839.825687
-14.0,50,1840.743921
-13.0,50,1841.704412
-14.0,50,1842.629228
-9.0,50,1843.566327
-9.0,50,1844.494264
-5.0,50,1845.40757
-14.0,50,1846.351272
-11.0,50,1847.277537
-11.0,50,1848.195606
-14.0,50,1849.111967
-14.0,50,1850.049368
-14.0,50,1850.987511
-9.0,50,1851.905415
-12.0,50,1852.820814
-7.0,50,1853.745913
-14.0,50,1854.731513
-12.0,50,1855.662855
-20.0,50,1856.593442
-9.0,50,1857.526724
-32.0,50,1858.490677
-8.0,50,1859.415581
-18.0,50,1860.380474
-12.0,50,1861.322586
-16.0,50,1862.262297
-21.0,50,1863.203357
-16.0,50,1864.120641
-10.0,50,1865.05671
-17.0,50,1865.995145
-11.0,50,1866.918594
-15.0,50,1867.83889
-12.0,50,1868.802918
-12.0,50,1869.733554
-16.0,50,1870.653243
-13.0,50,1871.583319
-3.0,50,1873.195173
-18.0,50,1874.127263
-8.0,50,1875.045613
-13.0,50,1875.981456
-12.0,50,1876.908418
-29.0,50,1877.836855
-6.0,50,1878.758676
-11.0,50,1879.667961
-20.0,50,1880.582536
-11.0,50,1881.547516
-16.0,50,1882.46251
-5.0,50,1883.370967
-18.0,50,1884.309193
-9.0,50,1885.250789
-11.0,50,1886.175114
-12.0,50,1887.083164
-15.0,50,1888.002282
-19.0,50,1888.93796
-17.0,50,1889.8579
-11.0,50,1890.769116
-12.0,50,1891.69141
-17.0,50,1892.647403
-18.0,50,1893.55794
-18.0,50,1894.474995
-11.0,50,1895.409717
-14.0,50,1896.40919
-10.0,50,1897.328484
-14.0,50,1898.280181
-14.0,50,1899.205761
-16.0,50,1900.131775
-9.0,50,1901.05292
-14.0,50,1901.961356
-24.0,50,1902.875738
-11.0,50,1903.806574
-11.0,50,1904.715164
-12.0,50,1905.623291
-16.0,50,1906.559712
-28.0,50,1907.478391
-8.0,50,1908.388779
-15.0,50,1909.300336
-13.0,50,1910.251295
-14.0,50,1911.198036
-10.0,50,1912.116035
-14.0,50,1913.028956
-11.0,50,1913.949292
-16.0,50,1914.872732
-10.0,50,1915.784611
-5.0,50,1916.698516
-11.0,50,1917.631228
-12.0,50,1918.561462
-7.0,50,1919.475504
-15.0,50,1920.388808
-9.0,50,1921.319716
-20.0,50,1922.253307
-15.0,50,1923.176905
-9.0,50,1924.12182
-13.0,50,1925.047791
-12.0,50,1925.974649
-3.0,50,1926.904765
-13.0,50,1927.815354
-13.0,50,1928.751706
-14.0,50,1929.680696
-10.0,50,1930.603927
-17.0,50,1931.527813
-15.0,50,1932.464827
-17.0,50,1933.397569
-8.0,50,1934.311949
-14.0,50,1935.268693
-15.0,50,1936.187501
-13.0,50,1937.118412
-16.0,50,1938.065076
-10.0,50,1938.971319
-8.0,50,1939.899316
-18.0,50,1940.830048
-15.0,50,1941.750494
-12.0,50,1942.662097
-21.0,50,1943.593188
-15.0,50,1944.524582
-11.0,50,1945.433621
-9.0,50,1946.353643
-17.0,50,1947.284434
-13.0,50,1948.220007
-7.0,50,1949.1463
-11.0,50,1950.084076
-11.0,50,1951.027039
-15.0,50,1951.986058
-8.0,50,1952.892724
-10.0,50,1953.804978
-9.0,50,1954.721288
-14.0,50,1955.658777
-12.0,50,1956.583057
-9.0,50,1957.493439
-12.0,50,1958.419957
-16.0,50,1959.342641
-11.0,50,1960.254643
-17.0,50,1961.170162
-11.0,50,1962.094058
-14.0,50,1963.022378
-3.0,50,1963.93626
-9.0,50,1964.876687
-14.0,50,1966.479178
-9.0,50,1967.419215
-16.0,50,1968.331683
-13.0,50,1969.258207
-17.0,50,1970.184353
-9.0,50,1971.113442
-11.0,50,1972.026167
-17.0,50,1972.985034
-8.0,50,1973.916475
-12.0,50,1974.845521
-10.0,50,1975.755657
-8.0,50,1976.667494
-20.0,50,1977.617566
-12.0,50,1978.544793
-8.0,50,1979.4656
-45.0,50,1980.376712
-18.0,50,1981.294271
-15.0,50,1982.216893
-9.0,50,1983.129331
-14.0,50,1984.037499
-10.0,50,1984.984318
-16.0,50,1985.930047
-14.0,50,1986.870619
-11.0,50,1987.797326
-14.0,50,1988.726311
-10.0,50,1989.663732
-11.0,50,1990.585424
-21.0,50,1991.531188
-9.0,50,1992.449195
-13.0,50,1993.376378
-49.0,50,1994.282686
-23.0,50,1995.193526
-7.0,50,1996.128561
-14.0,50,1997.055459
-13.0,50,1997.968143
-19.0,50,1998.880548
-13.0,50,1999.798498
-6.0,50,2000.72967
-14.0,50,2001.66335
-12.0,50,2002.576176
-17.0,50,2003.504494
-13.0,50,2004.466871
-12.0,50,2005.382652
-3.0,50,2006.294213
-7.0,50,2007.221095
-14.0,50,2008.134445
-26.0,50,2009.045395
-14.0,50,2009.999534
-11.0,50,2010.926292
-8.0,50,2011.862259
-9.0,50,2012.794459
-12.0,50,2013.717676
-9.0,50,2014.639045
-17.0,50,2015.553555
-11.0,50,2016.603809
-18.0,50,2017.548622
-6.0,50,2018.471491
-15.0,50,2019.420747
-10.0,50,2020.41411
-10.0,50,2021.326592
-9.0,50,2022.327717
-14.0,50,2023.304308
-15.0,50,2024.355525
-12.0,50,2025.2518
-19.0,50,2026.160157
-11.0,50,2027.074975
-9.0,50,2027.974832
-10.0,50,2028.87564
-11.0,50,2029.777022
-10.0,50,2030.693232
-17.0,50,2031.594213
-19.0,50,2032.502643
-15.0,50,2033.415727
-11.0,50,2034.320713
-10.0,50,2035.229072
-16.0,50,2036.129861
-10.0,50,2037.036721
-10.0,50,2037.945901
-12.0,50,2038.841405
-10.0,50,2039.743009
-14.0,50,2040.659661
-11.0,50,2041.580597
-10.0,50,2042.474446
-16.0,50,2043.373106
-13.0,50,2044.320581
-12.0,50,2045.231165
-10.0,50,2046.145761
-22.0,50,2047.040456
-19.0,50,2047.953167
-5.0,50,2048.861232
-22.0,50,2049.758207
-7.0,50,2050.686158
-12.0,50,2051.662186
-4.0,50,2052.602534
-10.0,50,2053.557561
-9.0,50,2054.456626
-8.0,50,2055.36075
-6.0,50,2056.314124
-8.0,50,2057.231637
-8.0,50,2058.125799
-9.0,50,2059.682153
-8.0,50,2060.600479
-10.0,50,2061.500361
-16.0,50,2062.401422
-11.0,50,2063.312032
-13.0,50,2064.224154
-17.0,50,2065.12401
-8.0,50,2066.023098
-14.0,50,2066.94061
-12.0,50,2067.854768
-11.0,50,2068.750064
-3.0,50,2069.643776
-14.0,50,2070.553041
-11.0,50,2071.467739
-9.0,50,2072.375597
-14.0,50,2073.27703
-9.0,50,2074.188119
-12.0,50,2075.098402
-13.0,50,2075.99393
-14.0,50,2076.91594
