iteration,global_step,mean_return,mean_length,success_rate,mean_distance,policy_loss,value_loss,entropy,approx_kl,sps,elapsed
72,73728,-85.6604,50.0,0.0000,1.5894,-0.006762,100.601420,4.142836,0.003483,1009,73.0
73,74752,-84.8702,50.0,0.0000,1.5449,-0.005839,119.863271,4.142162,0.003002,1010,73.9
74,75776,-85.1303,50.0,0.0000,1.5408,-0.007109,148.999373,4.141587,0.002956,1012,74.8
75,76800,-84.8909,50.0,0.0000,1.5147,-0.007799,154.643540,4.142601,0.003741,1013,75.8
76,77824,-83.1267,50.0,0.0000,1.4442,-0.006744,129.844172,4.141318,0.004389,1014,76.7
77,78848,-84.0089,50.0,0.0000,1.4373,-0.007201,123.499876,4.139188,0.003461,1015,77.7
78,79872,-82.8369,50.0,0.0000,1.4323,-0.008342,113.198205,4.137684,0.003126,1016,78.6
79,80896,-81.1259,50.0,0.0000,1.3909,-0.006704,97.536071,4.137908,0.001832,1015,79.6
80,81920,-79.2884,50.0,0.0000,1.3078,-0.005322,106.099327,4.139127,0.003026,1014,80.8
81,82944,-77.9565,50.0,0.0000,1.3530,-0.007150,103.645403,4.140882,0.003773,1014,81.7
82,83968,-77.5944,50.0,0.0000,1.3244,-0.007222,96.164936,4.142009,0.003768,1015,82.7
83,84992,-76.7635,50.0,0.0000,1.3098,-0.006843,112.573147,4.141744,0.003562,1016,83.7
84,86016,-74.8694,50.0,0.0000,1.2515,-0.006963,90.072367,4.142239,0.003392,1016,84.6
85,87040,-73.1434,50.0,0.0000,1.2550,-0.006084,91.178839,4.140039,0.002970,1016,85.6
86,88064,-71.8667,50.0,0.0000,1.2067,-0.008360,89.597643,4.137186,0.003265,1018,86.5
87,89088,-71.5748,50.0,0.0000,1.2433,-0.007695,90.150733,4.135990,0.004358,1018,87.4
88,90112,-71.0571,50.0,0.0000,1.2612,-0.008669,85.898543,4.135483,0.003864,1019,88.4
89,91136,-71.3043,50.0,0.0000,1.3234,-0.005233,86.230267,4.134726,0.002325,1020,89.3
90,92160,-71.0960,50.0,0.0000,1.3149,-0.008804,81.295585,4.135071,0.006502,1021,90.3
91,93184,-70.5796,50.0,0.0000,1.3065,-0.007143,91.763013,4.134274,0.003288,1021,91.2
92,94208,-70.7808,50.0,0.0000,1.3319,-0.005300,104.594310,4.132960,0.002535,1022,92.1
93,95232,-70.8266,50.0,0.0000,1.3130,-0.004201,87.563013,4.130502,0.002210,1023,93.0
94,96256,-72.0152,50.0,0.0000,1.3069,-0.007254,114.517573,4.128644,0.003914,1024,94.0
95,97280,-74.6170,50.0,0.0000,1.3419,-0.005638,108.904437,4.127003,0.003142,1023,95.0
96,98304,-75.3648,50.0,0.0000,1.3324,-0.006651,92.092187,4.124189,0.002802,1024,96.0
97,99328,-74.8586,50.0,0.0000,1.3025,-0.008109,85.568184,4.125085,0.004763,1024,96.9
98,100352,-74.8079,50.0,0.0000,1.2378,-0.004898,110.869844,4.125710,0.002727,1024,97.9
99,101376,-74.8493,50.0,0.0000,1.2843,-0.005313,96.311869,4.125713,0.003007,1024,98.9
100,102400,-73.4145,50.0,0.0000,1.2245,-0.007927,113.547656,4.124086,0.004150,1024,99.9
101,103424,-74.3898,50.0,0.0000,1.2943,-0.007307,95.772654,4.123642,0.003064,1025,100.9
102,104448,-74.9048,50.0,0.0000,1.2887,-0.009587,86.801907,4.122648,0.005585,1025,101.8
103,105472,-71.2528,50.0,0.0000,1.2557,-0.008657,64.747794,4.122095,0.004597,1026,102.7
104,106496,-69.5488,50.0,0.0000,1.1949,-0.008999,80.050419,4.123423,0.005574,1027,103.7
105,107520,-66.2331,50.0,0.0000,1.1759,-0.011143,66.411660,4.121140,0.006215,1026,104.7
106,108544,-63.9380,50.0,0.0000,1.1081,-0.006800,66.215838,4.117677,0.004187,1027,105.6
107,109568,-62.9899,50.0,0.0000,1.0814,-0.006703,92.401928,4.114425,0.004302,1027,106.6
108,110592,-64.9501,50.0,0.0000,1.1332,-0.005114,85.201596,4.113456,0.002151,1027,107.6
109,111616,-64.5804,50.0,0.0000,1.1749,-0.006773,77.970203,4.115016,0.003450,1027,108.6
110,112640,-66.6449,50.0,0.0000,1.1558,-0.006240,80.604116,4.115991,0.003530,1027,109.7
111,113664,-68.1468,50.0,0.0000,1.1873,-0.005907,82.647402,4.112679,0.004307,1026,110.7
112,114688,-67.4721,50.0,0.0000,1.1745,-0.005894,74.812546,4.109439,0.003489,1026,111.8
113,115712,-65.7551,50.0,0.0000,1.1160,-0.012149,65.508977,4.111346,0.007143,1026,112.7
114,116736,-66.3297,50.0,0.0000,1.0466,-0.010227,88.632779,4.113568,0.005307,1026,113.7
115,117760,-66.1857,50.0,0.0000,1.0800,-0.012056,80.677791,4.115261,0.006032,1027,114.7
116,118784,-65.2542,50.0,0.0000,1.0527,-0.007817,81.911674,4.116033,0.004875,1027,115.6
117,119808,-62.8377,50.0,0.0000,1.0262,-0.007521,72.195145,4.115694,0.005004,1026,116.7
118,120832,-63.1669,50.0,0.0000,1.0467,-0.005960,76.640925,4.115949,0.002936,1025,117.8
119,121856,-59.7223,50.0,0.0000,1.0114,-0.009091,55.651528,4.114407,0.005004,1025,118.8
120,122880,-58.9438,50.0,0.0000,0.9764,-0.010129,69.869309,4.110220,0.005982,1026,119.8
121,123904,-59.0999,50.0,0.0000,1.0122,-0.013277,73.601707,4.111838,0.007046,1026,120.7
122,124928,-59.5999,50.0,0.0000,1.0068,-0.010161,61.172174,4.112967,0.005613,1026,121.7
123,125952,-58.5103,50.0,0.0000,0.9956,-0.004179,63.282019,4.111728,0.003137,1026,122.7
124,126976,-59.4942,50.0,0.0000,1.0171,-0.007519,79.756006,4.113891,0.004674,1026,123.7
125,128000,-61.4611,50.0,0.0000,1.0233,-0.006557,83.537895,4.114056,0.002925,1026,124.7
126,129024,-61.7271,50.0,0.0000,1.0410,-0.008133,78.367161,4.115072,0.004214,1026,125.7
127,130048,-61.5251,50.0,0.0000,1.0220,-0.008073,68.534908,4.114974,0.005015,1025,126.8
128,131072,-63.9343,50.0,0.0000,1.1087,-0.010444,72.376159,4.112522,0.005275,1026,127.7
129,132096,-65.0045,50.0,0.0000,1.1478,-0.005529,78.171702,4.114310,0.002107,1026,128.7
130,133120,-64.7680,50.0,0.0000,1.1105,-0.009487,68.314861,4.117246,0.005365,1026,129.7
131,134144,-61.8755,50.0,0.0000,1.0289,-0.009695,71.287896,4.118410,0.005856,1026,130.7
132,135168,-62.2707,50.0,0.0000,1.0659,-0.006159,65.495098,4.116687,0.003115,1026,131.7
133,136192,-61.0440,50.0,0.0000,0.9849,-0.007458,80.462426,4.113678,0.004470,1026,132.7
134,137216,-58.8260,50.0,0.0000,0.9162,-0.009033,71.945212,4.112159,0.005342,1026,133.7
135,138240,-56.9131,50.0,0.0000,0.9046,-0.010074,60.528159,4.113404,0.005029,1026,134.7
136,139264,-59.3459,50.0,0.0000,0.9789,-0.006840,75.202155,4.114999,0.004850,1026,135.7
137,140288,-59.2886,50.0,0.0000,0.9479,-0.008039,50.006212,4.116800,0.005718,1026,136.7
138,141312,-58.2597,50.0,0.0000,0.9305,-0.008281,70.920601,4.118176,0.004302,1026,137.7
139,142336,-57.9950,50.0,0.0000,0.9451,-0.006220,64.236773,4.118643,0.004339,1026,138.7
140,143360,-58.9032,50.0,0.0000,0.9835,-0.006085,76.980594,4.116662,0.003634,1026,139.7
141,144384,-57.0652,50.0,0.0000,0.9328,-0.006236,61.899580,4.115454,0.002850,1026,140.7
142,145408,-57.9039,50.0,0.0000,0.9834,-0.006776,76.953181,4.116286,0.004244,1025,141.7
143,146432,-57.1825,50.0,0.0000,0.9813,-0.008247,64.977328,4.116927,0.004968,1025,142.7
144,147456,-57.9673,50.0,0.0000,0.9473,-0.009130,67.002074,4.115606,0.005109,1026,143.7
145,148480,-58.0197,50.0,0.0000,0.8981,-0.005229,65.408402,4.115632,0.002840,1026,144.6
146,149504,-58.1791,50.0,0.0000,0.9214,-0.008103,56.795792,4.113871,0.003770,1026,145.6
147,150528,-57.6196,50.0,0.0000,0.8744,-0.005676,70.328563,4.115085,0.003067,1026,146.6
148,151552,-56.6156,50.0,0.0000,0.8622,-0.008776,70.382542,4.114346,0.003512,1027,147.6
149,152576,-57.0804,50.0,0.0000,0.8868,-0.005835,72.442224,4.112668,0.003499,1027,148.5
150,153600,-57.5006,50.0,0.0000,0.9315,-0.011289,74.889907,4.110517,0.005106,1027,149.5
151,154624,-59.5869,50.0,0.0000,0.9611,-0.007877,68.751121,4.109118,0.004821,1027,150.5
152,155648,-61.0082,50.0,0.0000,0.9807,-0.007264,79.310658,4.105594,0.003220,1026,151.6
153,156672,-61.0365,50.0,0.0000,0.9983,-0.011310,62.364785,4.104801,0.007040,1027,152.5
154,157696,-59.9612,50.0,0.0000,0.9510,-0.007458,57.169990,4.106625,0.004213,1027,153.5
155,158720,-59.3449,50.0,0.0000,0.9517,-0.004925,66.145483,4.106634,0.002448,1027,154.5
156,159744,-57.9653,50.0,0.0000,0.9236,-0.008142,64.944028,4.105375,0.004253,1027,155.5
157,160768,-56.4009,50.0,0.0000,0.9235,-0.007470,58.071033,4.106297,0.003234,1027,156.4
158,161792,-57.4132,50.0,0.0000,1.0099,-0.007894,73.939888,4.107367,0.003896,1027,157.4
159,162816,-58.2362,50.0,0.0000,1.0286,-0.006407,65.524505,4.107264,0.003658,1028,158.4
160,163840,-57.7647,50.0,0.0000,1.0225,-0.007750,72.106404,4.105636,0.003674,1028,159.4
161,164864,-57.7368,50.0,0.0000,1.0594,-0.009052,59.491756,4.105080,0.004005,1028,160.3
162,165888,-58.4172,50.0,0.0000,1.0804,-0.006928,59.650205,4.104260,0.003938,1028,161.3
163,166912,-56.6991,50.0,0.0000,0.9848,-0.004800,67.013605,4.105139,0.002181,1028,162.3
164,167936,-55.8404,50.0,0.0000,0.9594,-0.006639,63.139976,4.105875,0.003450,1028,163.3
165,168960,-55.2161,50.0,0.0000,0.9430,-0.003892,59.633501,4.106558,0.001482,1028,164.3
166,169984,-55.0388,50.0,0.0000,0.9114,-0.004716,61.415532,4.106664,0.001711,1028,165.3
167,171008,-54.3157,50.0,0.0000,0.9254,-0.004543,64.762403,4.106954,0.001971,1028,166.3
168,172032,-54.7721,50.0,0.0000,0.9386,-0.010259,50.061553,4.107071,0.004807,1028,167.3
169,173056,-55.9008,50.0,0.0000,0.9879,-0.004497,61.372457,4.104019,0.001995,1028,168.3
170,174080,-56.0622,50.0,0.0000,0.9806,-0.005892,61.962180,4.103787,0.002198,1028,169.3
171,175104,-56.8181,50.0,0.0000,0.9630,-0.004747,65.619895,4.102837,0.001544,1028,170.3
172,176128,-54.8679,50.0,0.0000,0.8943,-0.002209,57.250200,4.102367,0.000698,1028,171.2
173,177152,-55.6073,50.0,0.0000,0.9032,-0.004263,67.231865,4.102511,0.001210,1028,172.2
174,178176,-55.9726,50.0,0.0100,0.8698,-0.004809,64.051489,4.102410,0.001423,1027,173.3
175,179200,-56.3694,50.0,0.0100,0.8997,-0.010151,63.190833,4.102444,0.003000,1027,174.4
176,180224,-57.4539,50.0,0.0100,0.8649,-0.004581,63.915725,4.101729,0.001556,1027,175.4
177,181248,-58.0320,50.0,0.0100,0.9581,-0.003592,61.122433,4.101209,0.001232,1027,176.4
178,182272,-56.6394,50.0,0.0100,0.9451,-0.008476,55.816602,4.100420,0.003408,1027,177.3
179,183296,-58.5115,50.0,0.0000,0.9951,-0.003643,69.566771,4.099766,0.001236,1027,178.3
180,184320,-57.4659,50.0,0.0000,1.0014,-0.004412,45.304755,4.099914,0.001287,1027,179.4
181,185344,-57.5598,50.0,0.0000,1.0339,-0.004239,68.470818,4.098876,0.001004,1027,180.3
182,186368,-57.5238,50.0,0.0000,0.9792,-0.004750,71.715446,4.098087,0.001184,1027,181.4
183,187392,-57.2258,50.0,0.0100,0.9559,-0.004431,57.335150,4.097341,0.001379,1027,182.4
184,188416,-55.2419,50.0,0.0100,0.9058,-0.002376,67.838912,4.097503,0.000475,1027,183.4
185,189440,-56.0725,50.0,0.0100,0.8956,-0.002516,64.028192,4.097038,0.000518,1027,184.4
186,190464,-55.5573,50.0,0.0100,0.8740,-0.002743,58.983549,4.096551,0.000640,1027,185.4
187,191488,-55.1941,50.0,0.0000,0.8975,-0.002968,60.436840,4.096762,0.000451,1026,186.5
188,192512,-55.6746,50.0,0.0000,0.8966,-0.001536,54.011922,4.097263,0.000305,1026,187.6
189,193536,-53.7982,50.0,0.0000,0.9165,-0.001505,60.879517,4.097406,0.000125,1026,188.6
190,194560,-54.8106,50.0,0.0000,0.9740,-0.000816,75.293558,4.097408,0.000060,1026,189.6
191,195584,-53.6225,50.0,0.0000,0.9210,-0.000446,68.099908,4.097363,0.000026,1026,190.6
192,196608,-54.3048,50.0,0.0000,0.9638,-0.001163,60.940793,4.097283,0.000103,1026,191.5
193,197632,-55.6717,50.0,0.0000,0.9986,-0.000608,59.322811,4.097136,0.000028,1025,192.7
194,198656,-57.0727,50.0,0.0000,0.9904,-0.000367,72.471558,4.097118,0.000008,1025,193.8
195,199680,-55.8408,50.0,0.0000,0.9627,-0.000333,61.781296,4.097110,0.000004,1025,194.8
