iteration,global_step,mean_return,mean_length,success_rate,mean_distance,policy_loss,value_loss,entropy,approx_kl,sps,elapsed
258,2113536,-34.7246,50.0,0.0000,0.4407,-0.006569,10.216634,2.702769,0.004982,4155,508.7
259,2121728,-34.7215,50.0,0.0200,0.4370,-0.004352,9.846300,2.687570,0.004604,4152,511.0
260,2129920,-33.5402,50.0,0.0300,0.3747,-0.001722,6.722303,2.677530,0.006431,4151,513.0
261,2138112,-35.4115,50.0,0.0200,0.4053,-0.003220,10.734536,2.671571,0.006078,4149,515.2
262,2146304,-34.4823,50.0,0.0200,0.3797,-0.001400,6.710344,2.660239,0.007317,4149,517.2
263,2154496,-34.1126,50.0,0.0300,0.4162,-0.003817,9.481573,2.640667,0.006133,4149,519.2
264,2162688,-36.7955,50.0,0.0000,0.4224,-0.002002,9.221013,2.624848,0.005945,4149,521.2
265,2170880,-33.8788,50.0,0.0300,0.4273,-0.004166,8.605021,2.611414,0.004687,4147,523.4
266,2179072,-36.9926,50.0,0.0400,0.4162,-0.005612,10.343631,2.601126,0.004756,4146,525.5
267,2187264,-34.2523,50.0,0.0000,0.4125,-0.004419,8.448934,2.592892,0.007141,4146,527.5
268,2195456,-33.7726,50.0,0.0100,0.3923,-0.004266,8.820988,2.587609,0.004809,4145,529.5
269,2203648,-34.6563,50.0,0.0100,0.3749,-0.003396,7.824397,2.580519,0.006193,4145,531.6
270,2211840,-35.8008,50.0,0.0500,0.4154,-0.004918,10.564379,2.571634,0.005296,4145,533.6
271,2220032,-33.3999,50.0,0.0300,0.3646,-0.003917,7.744001,2.562064,0.006266,4144,535.6
272,2228224,-32.8764,50.0,0.0500,0.4162,-0.004667,8.575648,2.549186,0.007379,4144,537.7
273,2236416,-32.7303,50.0,0.0400,0.3885,-0.004587,7.861757,2.530311,0.005279,4143,539.7
274,2244608,-35.6346,50.0,0.0300,0.3806,-0.004488,7.568190,2.510001,0.004695,4142,541.9
275,2252800,-34.3946,50.0,0.0300,0.3716,-0.002999,6.906309,2.498992,0.008019,4141,543.9
276,2260992,-32.9391,50.0,0.0400,0.4081,-0.004775,8.541551,2.482900,0.005629,4141,546.0
277,2269184,-33.5952,50.0,0.0200,0.3997,-0.004262,7.263308,2.473046,0.007035,4140,548.1
278,2277376,-32.6651,50.0,0.0000,0.4006,-0.003896,7.347362,2.454471,0.005888,4140,550.0
279,2285568,-32.7575,50.0,0.0100,0.3654,-0.002970,6.928785,2.440102,0.007932,4140,552.0
280,2293760,-34.2529,50.0,0.0000,0.3606,-0.004552,7.303785,2.430147,0.006301,4140,553.9
281,2301952,-31.7774,50.0,0.0100,0.3797,-0.002313,6.218845,2.421343,0.008128,4140,555.9
282,2310144,-32.0609,50.0,0.0100,0.3959,-0.003313,8.012991,2.409191,0.004354,4140,557.9
283,2318336,-32.7644,50.0,0.0100,0.3672,-0.004504,8.029694,2.400255,0.005134,4141,559.8
284,2326528,-31.7040,50.0,0.0100,0.3906,-0.003510,7.910467,2.390018,0.006120,4141,561.8
285,2334720,-34.1465,50.0,0.0200,0.4259,-0.005933,8.517651,2.378606,0.005982,4141,563.7
286,2342912,-35.1953,50.0,0.0200,0.4169,-0.005321,10.443532,2.362361,0.004493,4142,565.6
287,2351104,-31.6188,50.0,0.0100,0.3900,-0.006396,8.350966,2.339992,0.005922,4142,567.5
288,2359296,-32.8440,50.0,0.0300,0.3854,-0.003894,7.625088,2.315113,0.005700,4143,569.4
289,2367488,-32.8897,50.0,0.0100,0.3676,-0.006009,7.931841,2.299683,0.006382,4143,571.4
290,2375680,-30.9058,50.0,0.0100,0.3642,-0.003853,6.714567,2.286888,0.005362,4143,573.4
291,2383872,-34.7402,50.0,0.0200,0.4118,-0.005850,9.438890,2.275439,0.005961,4143,575.3
292,2392064,-32.7454,50.0,0.0200,0.3773,-0.005156,7.196688,2.266634,0.006099,4143,577.4
293,2400256,-34.4254,50.0,0.0300,0.3880,-0.003521,8.675937,2.249508,0.005672,4143,579.3
294,2408448,-32.7766,50.0,0.0300,0.3552,-0.005228,6.635877,2.229814,0.006556,4143,581.2
295,2416640,-34.3442,50.0,0.0000,0.3834,-0.007875,9.498073,2.214423,0.005948,4143,583.2
296,2424832,-32.9765,50.0,0.0100,0.3819,-0.003997,7.961272,2.201593,0.006943,4144,585.1
297,2433024,-35.2038,50.0,0.0200,0.4307,-0.003794,10.812158,2.184904,0.004328,4144,587.1
298,2441216,-33.8607,50.0,0.0100,0.3745,-0.002406,7.011158,2.176061,0.007285,4144,589.0
299,2449408,-32.6344,50.0,0.0500,0.4040,-0.004998,10.044337,2.171626,0.004799,4144,591.1
300,2457600,-32.9902,50.0,0.0100,0.3565,-0.004733,6.913757,2.163475,0.005119,4143,593.1
301,2465792,-32.2946,50.0,0.0200,0.3601,-0.005729,9.249665,2.155355,0.006753,4144,595.0
302,2473984,-33.8162,50.0,0.0100,0.3475,-0.006338,9.125182,2.149681,0.005087,4144,597.0
303,2482176,-31.6841,50.0,0.0200,0.3540,-0.004580,6.254772,2.143909,0.005923,4144,599.0
304,2490368,-33.2637,50.0,0.0000,0.3984,-0.004942,8.043554,2.136173,0.006104,4144,600.9
305,2498560,-32.0606,50.0,0.0200,0.3786,-0.005471,9.138580,2.136350,0.005852,4144,602.8
306,2506752,-31.9425,50.0,0.0200,0.3570,0.000250,7.715136,2.119681,0.013160,4145,604.7
307,2514944,-32.5645,50.0,0.0200,0.3331,-0.004341,6.401573,2.097808,0.005996,4145,606.6
308,2523136,-32.4963,50.0,0.0300,0.3732,-0.003560,7.444632,2.091221,0.007001,4146,608.5
309,2531328,-32.2436,50.0,0.0400,0.3922,-0.004658,9.076376,2.083585,0.005463,4146,610.4
310,2539520,-29.5169,50.0,0.0000,0.3442,-0.000427,5.095736,2.078467,0.009439,4146,612.4
311,2547712,-31.9837,50.0,0.0200,0.3781,-0.003644,6.659289,2.072279,0.008461,4146,614.4
312,2555904,-31.3016,50.0,0.0300,0.3768,-0.003348,7.577809,2.059909,0.006321,4146,616.3
313,2564096,-33.0115,50.0,0.0400,0.3637,-0.002152,6.863426,2.049106,0.007239,4147,618.3
314,2572288,-32.5386,50.0,0.0200,0.3626,-0.003884,8.495676,2.043253,0.006956,4147,620.3
315,2580480,-31.6085,50.0,0.0400,0.3848,-0.003777,8.955309,2.037540,0.006550,4147,622.2
316,2588672,-30.0196,50.0,0.0200,0.3358,-0.006522,5.752008,2.021850,0.006776,4147,624.1
317,2596864,-31.2173,50.0,0.0400,0.3570,-0.003873,6.565849,2.016409,0.005259,4147,626.1
318,2605056,-32.3251,50.0,0.0300,0.3405,-0.005273,7.632462,2.009563,0.005058,4147,628.0
319,2613248,-31.5011,50.0,0.0200,0.3760,-0.004658,9.299329,2.000860,0.006865,4148,630.0
320,2621440,-31.3442,50.0,0.0200,0.3659,-0.002489,6.768429,1.991645,0.008889,4148,631.9
321,2629632,-31.5079,50.0,0.0400,0.3773,-0.004228,9.034450,1.976200,0.004815,4148,633.8
322,2637824,-31.7128,50.0,0.0400,0.3370,-0.004786,8.461924,1.964501,0.005953,4148,635.8
323,2646016,-31.7108,50.0,0.0400,0.3553,-0.007241,8.462417,1.965366,0.007647,4149,637.7
324,2654208,-31.4426,50.0,0.0200,0.3397,-0.005817,8.656295,1.965815,0.005833,4148,639.8
325,2662400,-31.5645,50.0,0.0400,0.3442,-0.004019,9.713787,1.959861,0.006550,4148,641.7
326,2670592,-32.4788,50.0,0.0500,0.3456,-0.004095,7.021176,1.952967,0.007516,4149,643.7
327,2678784,-31.2040,50.0,0.0100,0.3454,-0.000957,5.112156,1.941835,0.009761,4147,645.9
328,2686976,-31.4860,50.0,0.0200,0.3726,-0.006591,8.372949,1.931780,0.005840,4146,648.0
329,2695168,-31.4498,50.0,0.0200,0.3475,-0.003435,7.442969,1.924151,0.006791,4146,650.0
330,2703360,-29.3998,50.0,0.0200,0.3334,-0.003487,5.919446,1.920237,0.006678,4145,652.1
331,2711552,-30.1742,50.0,0.0400,0.3421,-0.005223,7.348095,1.908300,0.006362,4145,654.0
332,2719744,-31.1101,50.0,0.0100,0.3947,-0.005445,9.720230,1.892105,0.005686,4145,656.1
333,2727936,-29.0752,50.0,0.0000,0.3326,-0.003839,8.904693,1.887297,0.005682,4141,658.6
334,2736128,-31.6143,50.0,0.0300,0.3531,-0.006888,10.696075,1.883577,0.006140,4140,660.8
335,2744320,-31.1198,50.0,0.0200,0.3858,-0.005976,9.360283,1.875170,0.004837,4139,662.9
336,2752512,-33.8882,50.0,0.0300,0.3660,-0.005484,7.380055,1.868623,0.006912,4138,665.1
337,2760704,-32.0983,50.0,0.0600,0.3638,-0.004803,7.271960,1.863576,0.006752,4136,667.5
338,2768896,-30.5933,50.0,0.0200,0.3573,-0.006899,9.334240,1.844814,0.006370,4133,669.8
339,2777088,-31.6273,50.0,0.0300,0.3371,-0.006197,7.088249,1.830028,0.007063,4132,672.1
340,2785280,-32.3985,50.0,0.0400,0.3716,-0.005375,7.937349,1.822199,0.005728,4130,674.3
341,2793472,-30.3186,50.0,0.0100,0.3298,-0.005690,10.191901,1.809832,0.005648,4129,676.5
342,2801664,-32.9137,50.0,0.0200,0.4025,-0.006140,9.569413,1.800221,0.006204,4128,678.6
343,2809856,-30.3856,50.0,0.0400,0.3440,-0.003782,7.038489,1.788740,0.007149,4127,680.8
344,2818048,-32.0363,50.0,0.0300,0.3777,-0.006394,6.924464,1.774272,0.007561,4126,683.0
345,2826240,-30.9074,50.0,0.0200,0.3458,-0.005259,6.294627,1.760763,0.007332,4125,685.1
346,2834432,-31.2276,50.0,0.0200,0.3269,-0.004613,7.022045,1.739543,0.008179,4123,687.3
347,2842624,-33.0973,50.0,0.0000,0.3650,-0.003960,8.511177,1.719030,0.006961,4122,689.6
348,2850816,-30.7124,50.0,0.0200,0.3643,-0.007816,8.484987,1.711297,0.008349,4121,691.8
349,2859008,-32.5632,50.0,0.0300,0.3990,-0.002635,8.934772,1.702285,0.009593,4120,693.9
350,2867200,-31.6380,50.0,0.0100,0.3527,-0.005206,6.646273,1.695532,0.005664,4118,696.1
351,2875392,-31.8136,50.0,0.0300,0.3823,-0.002499,6.960458,1.687660,0.010067,4117,698.3
352,2883584,-31.1385,50.0,0.0200,0.3761,-0.005144,6.925340,1.678292,0.009192,4116,700.5
353,2891776,-31.8091,50.0,0.0300,0.3387,-0.003490,7.222783,1.664286,0.008781,4115,702.7
354,2899968,-31.8743,50.0,0.0400,0.3639,-0.004186,8.365085,1.647287,0.008189,4114,704.8
355,2908160,-33.7699,50.0,0.0200,0.3753,-0.005392,10.697380,1.639437,0.007315,4114,706.9
356,2916352,-30.9111,50.0,0.0300,0.3501,-0.004234,9.614148,1.631696,0.006422,4113,709.0
357,2924544,-30.2274,50.0,0.0200,0.3260,-0.005111,6.901155,1.625099,0.006312,4112,711.1
358,2932736,-32.8966,50.0,0.0200,0.3935,-0.006735,9.101796,1.616954,0.005983,4111,713.2
359,2940928,-33.2708,50.0,0.0400,0.4002,-0.005239,9.935450,1.606384,0.008987,4111,715.4
360,2949120,-30.0987,50.0,0.0800,0.3339,-0.007894,7.029711,1.599190,0.007034,4109,717.6
361,2957312,-29.1204,50.0,0.0300,0.3034,-0.002689,4.726906,1.599981,0.009733,4107,719.9
362,2965504,-30.7601,50.0,0.0200,0.3128,0.003052,5.682355,1.605004,0.016858,4106,722.1
363,2973696,-32.3393,50.0,0.0000,0.3347,-0.002988,5.618417,1.602495,0.008293,4105,724.3
364,2981888,-30.5080,50.0,0.0300,0.3372,-0.005596,6.372814,1.596986,0.006191,4103,726.6
365,2990080,-30.0675,50.0,0.0000,0.3741,-0.004845,8.063078,1.595549,0.006897,4098,729.5
366,2998272,-30.7440,50.0,0.0300,0.3577,-0.004595,7.999367,1.595616,0.007040,4097,731.7
367,3006464,-28.9295,50.0,0.0700,0.3155,-0.005050,5.371174,1.583440,0.006350,4097,733.7
368,3014656,-33.1726,50.0,0.0600,0.3804,-0.005437,10.008248,1.566940,0.006036,4096,735.9
369,3022848,-31.8435,50.0,0.0600,0.3822,-0.005658,8.740796,1.563444,0.006568,4096,738.0
370,3031040,-32.2572,50.0,0.0100,0.3382,-0.006278,7.301939,1.557954,0.005878,4096,740.0
371,3039232,-32.7332,50.0,0.0800,0.3626,-0.007771,9.554748,1.542078,0.007465,4096,742.0
372,3047424,-30.3332,50.0,0.0100,0.3274,-0.006712,6.669473,1.526371,0.006326,4095,744.1
373,3055616,-31.2084,50.0,0.0100,0.3682,-0.006155,7.645722,1.520660,0.005741,4094,746.2
374,3063808,-29.0090,50.0,0.0200,0.3215,-0.002824,6.639344,1.520526,0.007398,4093,748.4
375,3072000,-31.3141,50.0,0.0200,0.3367,-0.005151,7.169723,1.514393,0.007507,4091,750.7
376,3080192,-31.2653,50.0,0.0500,0.3794,-0.005232,8.371838,1.508081,0.005573,4090,752.9
377,3088384,-30.0178,50.0,0.0600,0.3359,-0.005632,6.752680,1.498054,0.008867,4090,755.1
378,3096576,-28.3874,50.0,0.0100,0.3242,-0.004787,5.730949,1.484581,0.006817,4089,757.2
379,3104768,-33.4854,50.0,0.0300,0.3900,-0.006308,7.371768,1.478242,0.005636,4089,759.3
380,3112960,-29.3335,50.0,0.0200,0.3245,-0.004379,7.239573,1.470141,0.008072,4088,761.4
381,3121152,-31.1888,50.0,0.0000,0.3429,-0.004497,9.528240,1.462859,0.008297,4088,763.5
382,3129344,-32.1247,50.0,0.0100,0.3927,-0.006775,8.085008,1.446264,0.007103,4086,765.8
383,3137536,-30.4409,50.0,0.0000,0.3224,-0.004745,6.553383,1.434111,0.007080,4084,768.1
384,3145728,-31.0793,50.0,0.0100,0.3444,-0.004709,6.329756,1.430226,0.008142,4084,770.1
385,3153920,-30.6115,50.0,0.0300,0.3337,-0.002492,5.957323,1.429684,0.010406,4083,772.4
386,3162112,-30.1178,50.0,0.0100,0.3292,-0.000609,5.331957,1.410803,0.011040,4082,774.5
387,3170304,-29.8521,50.0,0.0200,0.3062,-0.001371,7.262019,1.388323,0.013123,4081,776.7
388,3178496,-29.7301,50.0,0.0500,0.2959,-0.001396,5.610587,1.375298,0.010519,4081,778.8
389,3186688,-30.3833,50.0,0.0400,0.3411,-0.005083,6.546535,1.371390,0.007679,4080,781.0
390,3194880,-30.3677,50.0,0.0800,0.3382,-0.006388,6.463800,1.370986,0.007245,4079,783.2
391,3203072,-29.2434,50.0,0.0000,0.3503,-0.004446,6.743975,1.372345,0.005684,4077,785.5
392,3211264,-30.8444,50.0,0.0200,0.3677,-0.004834,6.908903,1.368328,0.007713,4077,787.6
393,3219456,-31.2549,50.0,0.0200,0.3529,-0.004202,10.347806,1.357864,0.006479,4075,789.9
394,3227648,-29.6510,50.0,0.0200,0.3104,-0.000994,4.445712,1.353163,0.012831,4074,792.2
395,3235840,-27.7509,50.0,0.0400,0.3074,-0.002234,5.655277,1.349243,0.007516,4073,794.4
396,3244032,-31.3131,50.0,0.0200,0.3387,-0.004320,6.172642,1.336059,0.010043,4072,796.6
397,3252224,-30.7236,50.0,0.0300,0.3254,-0.001188,7.475076,1.315878,0.010474,4070,798.9
398,3260416,-30.2229,50.0,0.0200,0.3228,-0.004368,5.246640,1.301996,0.007721,4069,801.2
399,3268608,-32.1507,50.0,0.0100,0.3422,-0.004595,5.554702,1.287242,0.007284,4069,803.3
400,3276800,-31.8884,50.0,0.0400,0.2985,-0.003743,8.165156,1.274468,0.006859,4069,805.3
401,3284992,-30.8848,50.0,0.0100,0.3434,-0.005308,9.072737,1.267733,0.006809,4068,807.4
402,3293184,-31.8324,50.0,0.0400,0.3338,-0.005961,8.047370,1.257334,0.007254,4068,809.5
403,3301376,-30.0825,50.0,0.0400,0.3199,-0.006215,7.477099,1.250864,0.006241,4067,811.6
404,3309568,-32.6375,50.0,0.0600,0.3680,-0.006138,10.238547,1.248137,0.006012,4067,813.7
405,3317760,-31.8932,50.0,0.0200,0.3231,-0.002921,4.926537,1.243060,0.008558,4066,815.9
406,3325952,-29.4399,50.0,0.0200,0.3267,-0.003618,6.675178,1.237682,0.008006,4065,818.1
407,3334144,-30.2825,50.0,0.0600,0.3178,-0.006116,8.998229,1.229715,0.007435,4065,820.0
408,3342336,-29.9399,50.0,0.0200,0.3443,-0.008088,7.796973,1.222794,0.008508,4065,822.2
409,3350528,-28.6373,50.0,0.0700,0.3116,-0.004302,7.620118,1.210200,0.008820,4065,824.2
410,3358720,-30.9935,50.0,0.0300,0.3159,-0.002592,5.021407,1.196593,0.011568,4064,826.3
411,3366912,-28.8515,50.0,0.0400,0.3157,-0.005102,6.760828,1.192182,0.006949,4064,828.4
412,3375104,-30.8039,50.0,0.0400,0.4080,-0.004437,8.354994,1.193786,0.007137,4063,830.5
413,3383296,-32.0087,50.0,0.0700,0.3741,-0.005795,9.482147,1.186717,0.006295,4061,833.0
414,3391488,-30.8335,50.0,0.0500,0.3117,-0.004696,5.142620,1.172225,0.008639,4060,835.2
415,3399680,-29.3434,50.0,0.0300,0.2997,-0.003375,5.895276,1.153145,0.009446,4060,837.2
416,3407872,-30.9291,50.0,0.0200,0.3532,-0.003911,9.243288,1.136849,0.007848,4060,839.4
417,3416064,-27.7832,50.0,0.0300,0.2818,-0.004731,6.576631,1.124140,0.008699,4059,841.5
418,3424256,-29.9919,50.0,0.0300,0.3015,-0.005553,6.019409,1.112910,0.007489,4058,843.6
419,3432448,-29.5858,50.0,0.0300,0.3323,-0.002794,6.353920,1.093864,0.011273,4058,845.7
420,3440640,-32.6873,50.0,0.0100,0.3728,-0.003181,6.988615,1.082311,0.009851,4058,847.8
421,3448832,-30.5030,50.0,0.0300,0.3530,-0.005527,7.455490,1.072145,0.007857,4057,850.0
422,3457024,-30.0065,50.0,0.0500,0.3134,-0.004823,6.028401,1.068244,0.009699,4057,852.0
423,3465216,-29.9851,50.0,0.0200,0.3444,-0.004311,8.553540,1.069431,0.009715,4056,854.2
424,3473408,-29.0050,50.0,0.0800,0.3272,-0.002048,4.782523,1.066037,0.009789,4056,856.3
425,3481600,-30.8215,50.0,0.0200,0.3302,-0.004638,7.397910,1.066908,0.007587,4055,858.4
426,3489792,-31.4210,50.0,0.0100,0.4085,-0.003924,8.602713,1.067620,0.007640,4055,860.6
427,3497984,-30.4053,50.0,0.0500,0.3531,-0.004520,5.865425,1.070327,0.008893,4054,862.8
428,3506176,-33.2930,50.0,0.0200,0.3645,-0.005307,8.735135,1.069656,0.008264,4053,865.0
429,3514368,-28.6658,50.0,0.0100,0.2957,-0.004163,3.406446,1.059510,0.007943,4052,867.2
430,3522560,-30.2708,50.0,0.0500,0.2965,-0.002778,5.294197,1.052099,0.010675,4052,869.3
431,3530752,-28.4233,50.0,0.0200,0.2885,-0.002865,5.249625,1.044971,0.011368,4051,871.4
432,3538944,-28.1165,50.0,0.0400,0.2976,-0.004295,6.681732,1.035988,0.008782,4051,873.6
433,3547136,-28.9988,50.0,0.0500,0.2985,-0.006111,6.511403,1.019359,0.007064,4050,875.8
434,3555328,-29.0497,50.0,0.0400,0.3231,-0.004372,7.098597,0.994067,0.008749,4049,877.9
435,3563520,-27.7983,50.0,0.0000,0.3421,-0.006217,6.952946,0.980660,0.010185,4049,880.0
436,3571712,-31.4192,50.0,0.0100,0.3519,-0.003625,8.273225,0.976752,0.010676,4048,882.2
437,3579904,-27.6270,50.0,0.0000,0.3306,-0.006290,5.376145,0.974223,0.012050,4048,884.3
438,3588096,-26.0653,50.0,0.0700,0.3422,-0.003999,8.732449,0.971184,0.009457,4048,886.3
439,3596288,-30.0712,50.0,0.0400,0.3458,-0.000879,7.090368,0.964261,0.013518,4047,888.5
440,3604480,-31.4558,50.0,0.0300,0.3302,-0.004383,6.998162,0.957557,0.009261,4044,891.1
441,3612672,-29.7749,50.0,0.0400,0.3350,-0.003014,5.209482,0.954074,0.008296,4043,893.5
442,3620864,-28.6468,50.0,0.0500,0.2779,-0.005289,5.276618,0.934655,0.008486,4043,895.6
443,3629056,-29.5306,50.0,0.0400,0.3274,-0.008114,5.160147,0.913739,0.007840,4041,897.9
444,3637248,-27.4844,50.0,0.0500,0.3136,-0.002791,3.454277,0.907334,0.009013,4040,900.2
445,3645440,-30.5653,50.0,0.0200,0.3148,-0.005514,5.585134,0.896333,0.007389,4039,902.4
446,3653632,-29.9583,50.0,0.0500,0.3254,-0.003437,5.901379,0.878075,0.008291,4039,904.5
447,3661824,-30.0246,50.0,0.0500,0.2846,-0.005563,4.787121,0.861930,0.009722,4039,906.6
448,3670016,-30.6137,50.0,0.0200,0.2751,-0.002031,5.933072,0.847471,0.012638,4037,908.9
449,3678208,-29.3185,50.0,0.0500,0.2867,-0.003204,4.370341,0.845464,0.010424,4037,911.0
450,3686400,-28.3283,50.0,0.0100,0.3178,-0.005990,4.569412,0.835859,0.008403,4037,913.1
451,3694592,-29.8279,50.0,0.0200,0.2912,-0.004175,4.991521,0.819809,0.008677,4036,915.2
452,3702784,-30.7421,50.0,0.0400,0.3203,-0.002659,5.531374,0.810907,0.008273,4037,917.2
453,3710976,-29.9991,50.0,0.0300,0.3047,-0.000010,3.627671,0.787797,0.012522,4037,919.2
454,3719168,-30.2702,50.0,0.0200,0.3220,-0.003662,6.129633,0.768486,0.009385,4036,921.4
455,3727360,-30.5476,50.0,0.0200,0.3663,-0.004254,8.033485,0.762127,0.008046,4036,923.4
456,3735552,-27.1939,50.0,0.0400,0.2813,-0.005542,4.865660,0.751665,0.009219,4036,925.4
457,3743744,-28.0040,50.0,0.0400,0.2983,-0.004797,4.215027,0.748103,0.009625,4036,927.5
458,3751936,-27.2494,50.0,0.0300,0.3046,-0.003684,6.204380,0.750695,0.009585,4035,929.7
459,3760128,-28.7210,50.0,0.0200,0.2972,-0.003206,4.688770,0.739229,0.010223,4035,931.7
460,3768320,-29.5525,50.0,0.0500,0.2935,0.000455,5.263676,0.718978,0.013129,4035,933.7
461,3776512,-29.0632,50.0,0.0200,0.3330,-0.003590,7.511548,0.714965,0.009843,4035,935.8
462,3784704,-30.5339,50.0,0.0300,0.3054,-0.003652,6.061087,0.715722,0.010553,4035,937.9
463,3792896,-30.6333,50.0,0.0500,0.3231,-0.002836,6.534586,0.718488,0.009144,4035,939.9
464,3801088,-27.1047,50.0,0.0600,0.2644,-0.004346,5.377826,0.717060,0.008735,4035,941.9
465,3809280,-27.5933,50.0,0.0200,0.3135,-0.007666,6.264599,0.709159,0.007554,4035,944.0
466,3817472,-30.3803,50.0,0.0500,0.3163,-0.006932,7.421267,0.700256,0.008587,4035,946.0
467,3825664,-29.5026,50.0,0.0200,0.2859,-0.006062,6.403717,0.698971,0.007088,4035,948.1
468,3833856,-29.2584,50.0,0.0300,0.3496,-0.007683,6.799166,0.700319,0.007322,4035,950.0
469,3842048,-28.4314,50.0,0.0200,0.3005,-0.005474,5.523114,0.699897,0.009468,4035,952.0
470,3850240,-28.7670,50.0,0.0100,0.3108,-0.005760,5.581993,0.699683,0.009719,4035,954.1
471,3858432,-29.3495,50.0,0.0300,0.3160,-0.000447,6.860936,0.704400,0.011437,4035,956.1
472,3866624,-30.9389,50.0,0.0300,0.2857,-0.005464,4.119423,0.713161,0.007680,4035,958.1
473,3874816,-28.9365,50.0,0.0300,0.3028,-0.004243,4.438801,0.708104,0.010854,4035,960.1
474,3883008,-27.3562,50.0,0.0400,0.2859,-0.003597,4.805522,0.703278,0.009801,4035,962.1
475,3891200,-28.0162,50.0,0.0400,0.3489,-0.004885,8.328707,0.706494,0.009441,4035,964.1
476,3899392,-29.6952,50.0,0.0200,0.3265,-0.005490,6.642879,0.704443,0.009786,4036,966.0
477,3907584,-32.0928,50.0,0.0300,0.3265,-0.005275,7.258005,0.698116,0.007467,4036,968.0
478,3915776,-29.1889,50.0,0.0400,0.2647,-0.004196,5.328181,0.687061,0.010681,4037,969.9
479,3923968,-30.1091,50.0,0.0300,0.3001,-0.003796,5.126526,0.676722,0.012029,4036,972.0
480,3932160,-28.0973,50.0,0.0300,0.3219,-0.003591,4.735927,0.670291,0.012628,4037,974.0
481,3940352,-29.5057,50.0,0.0400,0.2688,-0.002755,4.879341,0.660390,0.011063,4037,976.0
482,3948544,-29.5728,50.0,0.0400,0.2900,-0.004669,4.716277,0.647519,0.009471,4037,978.0
483,3956736,-31.9299,50.0,0.0400,0.2995,-0.007098,6.106818,0.639753,0.007422,4037,980.0
484,3964928,-29.0565,50.0,0.0100,0.2913,-0.002591,3.580048,0.632353,0.009788,4037,981.9
485,3973120,-29.4883,50.0,0.0100,0.3064,-0.003704,4.991754,0.627497,0.009619,4038,983.9
486,3981312,-29.6239,50.0,0.0400,0.2937,0.000900,3.227006,0.619566,0.016630,4038,985.8
487,3989504,-26.4108,50.0,0.0300,0.2645,-0.004567,3.807839,0.609139,0.008620,4038,987.8
488,3997696,-31.1217,50.0,0.0200,0.3542,-0.005084,5.891141,0.597218,0.009078,4039,989.7
489,4005888,-27.7630,50.0,0.0400,0.2699,-0.005074,4.500133,0.591331,0.008282,4039,991.6
490,4014080,-28.6993,50.0,0.0400,0.3135,-0.005393,6.158328,0.583962,0.007615,4039,993.7
491,4022272,-27.5206,50.0,0.0100,0.2737,-0.006291,4.136715,0.577864,0.007891,4039,995.6
492,4030464,-29.3334,50.0,0.0200,0.2936,-0.006331,4.561057,0.575795,0.009087,4040,997.6
493,4038656,-29.6658,50.0,0.0100,0.3018,-0.006806,6.120227,0.575404,0.006359,4040,999.5
494,4046848,-29.8315,50.0,0.0300,0.3237,-0.002303,5.019773,0.571981,0.010052,4040,1001.7
495,4055040,-30.1478,50.0,0.0300,0.2900,-0.006677,6.535842,0.556389,0.008579,4040,1003.7
496,4063232,-29.5017,50.0,0.0200,0.2662,0.000253,4.966062,0.553382,0.015977,4040,1005.7
497,4071424,-28.8575,50.0,0.0200,0.3194,-0.006672,6.490808,0.548066,0.007169,4040,1007.8
498,4079616,-29.7250,50.0,0.0100,0.2692,-0.005658,6.247816,0.533491,0.006896,4040,1009.7
499,4087808,-28.1101,50.0,0.0600,0.2812,-0.008266,4.752752,0.527415,0.007532,4040,1011.7
500,4096000,-27.4466,50.0,0.0400,0.2670,-0.003629,3.654659,0.524173,0.010246,4040,1013.7
501,4104192,-29.5436,50.0,0.0600,0.3098,-0.003803,6.300544,0.520981,0.009341,4040,1015.8
502,4112384,-28.1479,50.0,0.0300,0.2743,-0.006548,6.611190,0.516348,0.009487,4039,1017.9
503,4120576,-30.5908,50.0,0.0200,0.2836,-0.003405,4.504207,0.509730,0.007960,4039,1019.9
504,4128768,-29.3899,50.0,0.0400,0.2709,-0.001771,4.665791,0.491842,0.012970,4039,1022.0
505,4136960,-29.3791,50.0,0.0100,0.2968,-0.006357,5.868760,0.479065,0.009202,4039,1024.2
506,4145152,-29.0479,50.0,0.0500,0.3199,-0.003464,6.668497,0.475499,0.009736,4039,1026.2
507,4153344,-29.3489,50.0,0.0600,0.2627,-0.006845,5.675965,0.467250,0.007208,4039,1028.2
508,4161536,-27.4448,50.0,0.0500,0.2814,-0.006624,5.725646,0.458223,0.007557,4039,1030.2
509,4169728,-25.7619,50.0,0.0700,0.2637,-0.005502,4.013323,0.452043,0.008193,4039,1032.2
510,4177920,-28.4215,50.0,0.0700,0.2486,-0.002274,4.807907,0.441614,0.013168,4039,1034.3
511,4186112,-27.8540,50.0,0.0200,0.2751,-0.004499,4.317768,0.428903,0.010187,4039,1036.2
512,4194304,-27.3132,50.0,0.0300,0.2560,-0.003478,5.101428,0.423184,0.010691,4039,1038.2
513,4202496,-30.6332,50.0,0.0600,0.3564,-0.006243,7.847085,0.415831,0.009084,4040,1040.1
514,4210688,-30.1084,50.0,0.0500,0.3241,-0.007601,5.009339,0.412157,0.008253,4040,1042.0
