#{"t_start": 1774404020.1122737, "env_id": "None"}
r,l,t
-11.0,100,1169.612633
-15.0,100,1171.674184
-16.0,100,1173.723822
-12.0,100,1175.752599
-15.0,100,1177.783047
-11.0,100,1179.833445
-16.0,100,1181.901266
-16.0,100,1183.92094
-11.0,100,1185.988644
-17.0,100,1188.056859
-8.0,100,1190.12733
-16.0,100,1192.190716
-16.0,100,1194.244684
-18.0,100,1196.233792
-15.0,100,1198.280533
-15.0,100,1200.313646
-11.0,100,1202.352011
-20.0,100,1204.401929
-19.0,100,1206.388478
-30.0,100,1208.383384
-9.0,100,1210.452956
-20.0,100,1212.439657
-12.0,100,1214.181345
-13.0,100,1216.307445
-16.0,100,1218.407691
-6.0,100,1220.380031
-14.0,100,1222.452811
-14.0,100,1224.522467
-6.0,100,1226.598884
-24.0,100,1228.726083
-19.0,100,1230.865622
-10.0,100,1232.95638
-15.0,100,1235.062296
-10.0,100,1237.160204
-18.0,100,1239.27879
-13.0,100,1241.35936
-14.0,100,1243.461752
-11.0,100,1245.538266
-15.0,100,1247.598574
-8.0,100,1249.684039
-24.0,100,1251.74062
-12.0,100,1253.897502
-17.0,100,1256.007992
-16.0,100,1258.0668
-8.0,100,1260.136194
-20.0,100,1262.126987
-11.0,100,1264.206462
-16.0,100,1266.28422
-18.0,100,1268.342061
-18.0,100,1277.739439
-28.0,100,1279.788555
-12.0,100,1281.828429
-84.0,100,1283.848352
-21.0,100,1285.844522
-8.0,100,1287.840123
-8.0,100,1289.82116
-11.0,100,1291.821509
-12.0,100,1293.806617
-16.0,100,1295.814016
-9.0,100,1297.828302
-17.0,100,1299.86929
-17.0,100,1301.906396
-15.0,100,1303.973571
-28.0,100,1306.017666
-12.0,100,1308.048013
-17.0,100,1310.10717
-20.0,100,1312.163384
-15.0,100,1314.221611
-12.0,100,1316.216071
-8.0,100,1318.284657
-19.0,100,1320.361131
-11.0,100,1322.413316
-10.0,100,1324.387537
-15.0,100,1326.370788
-6.0,100,1328.328721
-16.0,100,1330.3266
-19.0,100,1332.3782
-14.0,100,1334.421969
-19.0,100,1336.466801
-11.0,100,1338.503525
-13.0,100,1340.536255
-17.0,100,1342.49985
-18.0,100,1344.588435
-14.0,100,1346.684379
-24.0,100,1348.72203
-11.0,100,1350.740198
-11.0,100,1352.762347
-15.0,100,1354.820503
-10.0,100,1356.856957
-32.0,100,1358.928851
-14.0,100,1360.975953
-39.0,100,1363.040506
-23.0,100,1365.089406
-13.0,100,1367.094543
-15.0,100,1369.109969
-29.0,100,1371.125747
-9.0,100,1373.158096
-20.0,100,1375.220275
-13.0,100,1377.226571
-10.0,100,1386.808582
-17.0,100,1388.881093
-11.0,100,1390.914434
-10.0,100,1392.971561
-6.0,100,1395.030393
-12.0,100,1397.018656
-9.0,100,1399.020322
-17.0,100,1400.963926
-9.0,100,1403.001848
-9.0,100,1405.0499
-12.0,100,1407.082887
-13.0,100,1409.127133
-9.0,100,1411.167232
-13.0,100,1413.23754
-14.0,100,1415.293316
-10.0,100,1417.350733
-17.0,100,1419.356077
-12.0,100,1421.401751
-14.0,100,1423.463507
-13.0,100,1425.518882
-12.0,100,1427.651756
-10.0,100,1429.729617
-19.0,100,1431.719657
-24.0,100,1433.707541
-8.0,100,1435.709873
-7.0,100,1437.693054
-12.0,100,1439.78074
-11.0,100,1441.774029
-17.0,100,1443.86699
-17.0,100,1445.982396
-11.0,100,1447.954074
-16.0,100,1450.028408
-21.0,100,1452.102433
-14.0,100,1454.18089
-15.0,100,1456.195602
-9.0,100,1458.281595
-20.0,100,1460.365356
-14.0,100,1462.449336
-7.0,100,1464.527228
-10.0,100,1466.601959
-11.0,100,1468.675061
-10.0,100,1470.763153
-10.0,100,1472.885459
-12.0,100,1474.828528
-20.0,100,1476.91198
-13.0,100,1478.964337
-11.0,100,1481.060899
-9.0,100,1483.153832
-14.0,100,1485.230104
-11.0,100,1487.285099
-13.0,100,1497.030598
-10.0,100,1498.967416
-7.0,100,1501.055283
-7.0,100,1503.132674
-19.0,100,1505.235432
-14.0,100,1507.316962
-11.0,100,1509.374547
-16.0,100,1511.417475
-8.0,100,1513.480002
-15.0,100,1515.528675
-9.0,100,1517.586674
-16.0,100,1519.634415
-17.0,100,1521.720866
-17.0,100,1523.304322
-11.0,100,1525.339413
-15.0,100,1527.295056
-20.0,100,1529.320732
-14.0,100,1531.355157
-17.0,100,1533.30112
-19.0,100,1535.371588
-12.0,100,1537.456895
-9.0,100,1539.40667
-16.0,100,1540.786781
-11.0,100,1541.975554
-18.0,100,1544.03097
-13.0,100,1546.088257
-20.0,100,1548.163507
-17.0,100,1550.152644
-35.0,100,1552.138741
-12.0,100,1554.15134
-15.0,100,1556.156884
-8.0,100,1558.224997
-16.0,100,1560.283318
-16.0,100,1562.309624
-19.0,100,1564.39843
-11.0,100,1566.469201
-18.0,100,1567.881376
-7.0,100,1569.207916
-10.0,100,1571.193647
-16.0,100,1573.199828
-13.0,100,1575.190691
-17.0,100,1577.108212
-18.0,100,1579.156554
-16.0,100,1581.197214
-13.0,100,1583.248571
-23.0,100,1585.31994
-37.0,100,1587.135409
-10.0,100,1588.808571
-12.0,100,1590.862421
-23.0,100,1592.900459
